customer_unique_id,last_order_date,recency_days,frequency,monetary,segment
cust_009851,2016-10-29,671,1,25.62,Hibernating / Lost
cust_016176,2017-10-02,333,1,25.61,Loyal Customers
cust_000611,2018-01-11,232,1,25.6,Potential Loyalists
cust_008195,2017-09-27,338,1,25.6,Potential Loyalists
cust_015012,2017-12-17,257,1,25.6,Loyal Customers
cust_010412,2017-09-18,347,1,25.6,Hibernating / Lost
cust_012993,2017-05-27,461,1,25.59,Hibernating / Lost
cust_018112,2016-12-25,614,1,25.59,At Risk (was frequent)
cust_011603,2017-04-30,488,1,25.58,Hibernating / Lost
cust_003353,2016-11-21,648,1,25.58,Hibernating / Lost
cust_000620,2016-05-10,843,1,25.57,Hibernating / Lost
cust_007212,2016-04-26,857,1,25.56,Hibernating / Lost
cust_004684,2017-03-12,537,1,25.55,Hibernating / Lost
cust_014677,2017-06-12,445,1,25.54,At Risk (was frequent)
cust_005234,2017-09-09,356,1,25.51,Hibernating / Lost
cust_010454,2016-06-19,803,1,25.5,Hibernating / Lost
cust_014036,2017-08-29,367,1,25.5,At Risk (was frequent)
cust_010317,2016-11-17,652,1,25.5,Hibernating / Lost
cust_002596,2016-05-12,841,1,25.49,Hibernating / Lost
cust_018076,2017-10-06,329,1,25.49,Loyal Customers
cust_017691,2017-11-18,286,1,25.49,Loyal Customers
cust_013936,2016-03-27,887,1,25.46,Hibernating / Lost
cust_012910,2017-07-05,422,1,25.46,Hibernating / Lost
cust_004742,2016-10-30,670,1,25.46,Hibernating / Lost
cust_009818,2016-01-09,965,1,25.45,Hibernating / Lost
cust_004751,2016-06-27,795,1,25.45,Hibernating / Lost
cust_014765,2016-09-06,724,1,25.45,At Risk (was frequent)
cust_005804,2017-03-08,541,1,25.44,Hibernating / Lost
cust_013219,2018-01-11,232,1,25.44,Potential Loyalists
cust_004529,2018-02-17,195,1,25.44,Potential Loyalists
cust_009018,2017-11-21,283,1,25.43,Potential Loyalists
cust_007874,2016-01-21,953,1,25.42,Hibernating / Lost
cust_008400,2016-06-21,801,1,25.38,Hibernating / Lost
cust_003355,2017-11-26,278,1,25.37,Potential Loyalists
cust_009220,2016-07-16,776,1,25.36,Hibernating / Lost
cust_012085,2017-12-02,272,1,25.36,Potential Loyalists
cust_016769,2016-02-06,937,1,25.34,At Risk (was frequent)
cust_008875,2017-11-21,283,1,25.32,Potential Loyalists
cust_010694,2017-01-28,580,1,25.32,Hibernating / Lost
cust_006428,2017-12-30,244,1,25.31,Potential Loyalists
cust_004502,2016-12-30,609,1,25.3,Hibernating / Lost
cust_014595,2016-11-05,664,1,25.29,At Risk (was frequent)
cust_015025,2016-07-25,767,1,25.29,At Risk (was frequent)
cust_016302,2018-03-02,182,1,25.28,Loyal Customers
cust_001430,2017-09-02,363,1,25.28,Hibernating / Lost
cust_001641,2017-06-27,430,1,25.27,Hibernating / Lost
cust_010199,2018-01-18,225,1,25.27,Potential Loyalists
cust_001684,2016-08-14,747,1,25.26,Hibernating / Lost
cust_003472,2016-01-28,946,1,25.25,Hibernating / Lost
cust_017287,2017-01-07,601,1,25.24,At Risk (was frequent)
cust_005626,2016-04-05,878,1,25.23,Hibernating / Lost
cust_005847,2017-03-05,544,1,25.22,Hibernating / Lost
cust_010334,2016-12-09,630,1,25.22,Hibernating / Lost
cust_016398,2016-10-04,696,1,25.2,At Risk (was frequent)
cust_005507,2016-03-27,887,1,25.2,Hibernating / Lost
cust_000127,2017-07-11,416,1,25.2,Hibernating / Lost
cust_017012,2016-09-05,725,1,25.19,At Risk (was frequent)
cust_006984,2017-12-16,258,1,25.19,Potential Loyalists
cust_014129,2016-10-19,681,1,25.17,At Risk (was frequent)
cust_010606,2017-11-04,300,1,25.16,Potential Loyalists
cust_005104,2017-07-04,423,1,25.16,Hibernating / Lost
cust_018805,2017-03-31,518,1,25.15,At Risk (was frequent)
cust_006999,2017-11-16,288,1,25.14,Potential Loyalists
cust_013717,2017-04-14,504,1,25.12,Hibernating / Lost
cust_003495,2017-02-06,571,1,25.12,Hibernating / Lost
cust_000741,2016-02-29,914,1,25.11,Hibernating / Lost
cust_000749,2018-01-11,232,1,25.1,Potential Loyalists
cust_007084,2017-11-27,277,1,25.09,Potential Loyalists
cust_015320,2017-12-26,248,1,25.08,Loyal Customers
cust_002001,2017-04-03,515,1,25.07,Hibernating / Lost
cust_000667,2016-07-13,779,1,25.07,Hibernating / Lost
cust_010921,2017-11-09,295,1,25.07,Potential Loyalists
cust_012519,2016-01-08,966,1,25.07,Hibernating / Lost
cust_008623,2017-07-06,421,1,25.06,Hibernating / Lost
cust_000369,2016-11-08,661,1,25.06,Hibernating / Lost
cust_018183,2016-11-16,653,1,25.04,At Risk (was frequent)
cust_001572,2016-03-16,898,1,25.03,Hibernating / Lost
cust_004538,2017-09-27,338,1,25.03,Potential Loyalists
cust_010241,2018-01-08,235,1,25.03,Potential Loyalists
cust_007789,2017-02-14,563,1,25.03,Hibernating / Lost
cust_011888,2016-07-11,781,1,25.03,Hibernating / Lost
cust_003114,2016-10-23,677,1,25.02,Hibernating / Lost
cust_010112,2016-12-30,609,1,25.01,Hibernating / Lost
cust_012188,2016-11-15,654,1,25.0,Hibernating / Lost
cust_008019,2017-11-10,294,1,25.0,Potential Loyalists
cust_018056,2016-07-01,791,1,24.99,At Risk (was frequent)
cust_017530,2017-04-20,498,1,24.99,At Risk (was frequent)
cust_000788,2018-02-18,194,1,24.99,Potential Loyalists
cust_008384,2017-06-26,431,1,24.99,Hibernating / Lost
cust_015864,2017-06-30,427,1,24.97,At Risk (was frequent)
cust_009140,2016-11-04,665,1,24.97,Hibernating / Lost
cust_015584,2017-06-21,436,1,24.97,At Risk (was frequent)
cust_014523,2016-11-20,649,1,24.97,At Risk (was frequent)
cust_016390,2017-10-05,330,1,24.96,Loyal Customers
cust_016653,2017-10-12,323,1,24.95,Loyal Customers
cust_000280,2017-12-26,248,1,24.94,Potential Loyalists
cust_016150,2016-06-14,808,1,24.94,At Risk (was frequent)
cust_004386,2016-10-19,681,1,24.93,Hibernating / Lost
cust_008860,2016-10-01,699,1,24.93,Hibernating / Lost
cust_010663,2017-05-05,483,1,24.93,Hibernating / Lost
cust_016971,2016-07-17,775,1,24.92,At Risk (was frequent)
cust_007285,2017-02-09,568,1,24.92,Hibernating / Lost
cust_012315,2018-02-25,187,1,24.92,Potential Loyalists
cust_015597,2017-12-12,262,1,24.92,Loyal Customers
cust_015803,2016-02-29,914,1,24.91,At Risk (was frequent)
cust_005708,2016-03-14,900,1,24.91,Hibernating / Lost
cust_017699,2017-10-18,317,1,24.91,Loyal Customers
cust_011545,2017-05-08,480,1,24.9,Hibernating / Lost
cust_011431,2017-07-20,407,1,24.89,Hibernating / Lost
cust_004969,2016-09-01,729,1,24.88,Hibernating / Lost
cust_001825,2017-09-19,346,1,24.87,Hibernating / Lost
cust_001176,2017-05-21,467,1,24.86,Hibernating / Lost
cust_002354,2017-12-19,255,1,24.86,Potential Loyalists
cust_016243,2017-12-22,252,1,24.81,Loyal Customers
cust_013301,2017-07-20,407,1,24.8,Hibernating / Lost
cust_011967,2016-09-09,721,1,24.79,Hibernating / Lost
cust_010150,2017-05-07,481,1,24.79,Hibernating / Lost
cust_001336,2017-08-29,367,1,24.78,Hibernating / Lost
cust_003322,2016-11-27,642,1,24.77,Hibernating / Lost
cust_006065,2016-12-20,619,1,24.77,Hibernating / Lost
cust_017735,2017-06-25,432,1,24.76,At Risk (was frequent)
cust_003438,2016-08-20,741,1,24.76,Hibernating / Lost
cust_011985,2017-01-03,605,1,24.75,Hibernating / Lost
cust_010270,2016-12-22,617,1,24.74,Hibernating / Lost
cust_017086,2016-06-26,796,1,24.74,At Risk (was frequent)
cust_006261,2016-05-08,845,1,24.73,Hibernating / Lost
cust_018648,2016-12-22,617,1,24.72,At Risk (was frequent)
cust_018684,2016-12-30,609,1,24.69,At Risk (was frequent)
cust_001439,2017-06-03,454,1,24.69,Hibernating / Lost
cust_001442,2017-10-29,306,1,24.68,Potential Loyalists
cust_015809,2017-12-03,271,1,24.67,Loyal Customers
cust_006156,2017-07-09,418,1,24.66,Hibernating / Lost
cust_000501,2017-12-03,271,1,24.65,Potential Loyalists
cust_003541,2017-01-16,592,1,24.64,Hibernating / Lost
cust_005901,2017-10-14,321,1,24.64,Potential Loyalists
cust_005280,2016-11-28,641,1,24.64,Hibernating / Lost
cust_018432,2017-09-08,357,1,24.63,At Risk (was frequent)
cust_003104,2016-11-24,645,1,24.6,Hibernating / Lost
cust_001703,2017-10-27,308,1,24.59,Potential Loyalists
cust_002003,2016-05-01,852,1,24.59,Hibernating / Lost
cust_010304,2017-09-06,359,1,24.58,Hibernating / Lost
cust_011021,2016-04-14,869,1,24.57,Hibernating / Lost
cust_018013,2017-07-28,399,1,24.56,At Risk (was frequent)
cust_010019,2016-06-01,821,1,24.53,Hibernating / Lost
cust_017557,2017-07-14,413,1,24.51,At Risk (was frequent)
cust_000588,2016-08-04,757,1,24.5,Hibernating / Lost
cust_002026,2018-01-24,219,1,24.48,Potential Loyalists
cust_006243,2017-03-31,518,1,24.48,Hibernating / Lost
cust_011982,2017-04-10,508,1,24.47,Hibernating / Lost
cust_009312,2017-08-02,394,1,24.45,Hibernating / Lost
cust_000694,2017-12-28,246,1,24.45,Potential Loyalists
cust_008179,2017-11-25,279,1,24.44,Potential Loyalists
cust_011548,2016-03-17,897,1,24.44,Hibernating / Lost
cust_009858,2016-03-17,897,1,24.43,Hibernating / Lost
cust_014656,2016-08-19,742,1,24.43,At Risk (was frequent)
cust_006132,2018-02-01,211,1,24.41,Potential Loyalists
cust_013149,2017-11-01,303,1,24.4,Potential Loyalists
cust_006235,2016-04-28,855,1,24.4,Hibernating / Lost
cust_013725,2017-12-25,249,1,24.39,Potential Loyalists
cust_011540,2016-02-09,934,1,24.37,Hibernating / Lost
cust_003879,2016-12-15,624,1,24.37,Hibernating / Lost
cust_017297,2016-05-14,839,1,24.35,At Risk (was frequent)
cust_010891,2017-11-30,274,1,24.35,Potential Loyalists
cust_008942,2017-08-06,390,1,24.35,Hibernating / Lost
cust_011657,2017-09-13,352,1,24.34,Hibernating / Lost
cust_013009,2016-06-11,811,1,24.34,Hibernating / Lost
cust_005954,2016-11-22,647,1,24.33,Hibernating / Lost
cust_001518,2016-12-19,620,1,24.32,Hibernating / Lost
cust_015832,2017-10-31,304,1,24.29,Loyal Customers
cust_001311,2016-01-22,952,1,24.29,Hibernating / Lost
cust_016717,2016-07-21,771,1,24.28,At Risk (was frequent)
cust_001984,2017-12-02,272,1,24.27,Potential Loyalists
cust_011384,2017-04-08,510,1,24.26,Hibernating / Lost
cust_005597,2017-11-30,274,1,24.26,Potential Loyalists
cust_006286,2017-07-31,396,1,24.25,Hibernating / Lost
cust_002090,2017-12-05,269,1,24.24,Potential Loyalists
cust_017595,2017-07-04,423,1,24.24,At Risk (was frequent)
cust_005471,2016-06-28,794,1,24.23,Hibernating / Lost
cust_010100,2016-11-29,640,1,24.22,Hibernating / Lost
cust_009352,2017-04-23,495,1,24.22,Hibernating / Lost
cust_004577,2016-01-26,948,1,24.2,Hibernating / Lost
cust_015270,2017-06-24,433,1,24.2,At Risk (was frequent)
cust_016730,2017-06-30,427,1,24.2,At Risk (was frequent)
cust_006193,2017-02-19,558,1,24.18,Hibernating / Lost
cust_015607,2017-11-17,287,1,24.17,Loyal Customers
cust_016343,2017-10-13,322,1,24.17,Loyal Customers
cust_016837,2017-09-02,363,1,24.15,At Risk (was frequent)
cust_009722,2016-09-15,715,1,24.15,Hibernating / Lost
cust_018820,2017-10-26,309,1,24.15,Loyal Customers
cust_016039,2018-02-14,198,1,24.14,Loyal Customers
cust_018046,2016-10-17,683,1,24.14,At Risk (was frequent)
cust_003735,2017-03-09,540,1,24.13,Hibernating / Lost
cust_003944,2016-08-12,749,1,24.12,Hibernating / Lost
cust_018505,2016-12-11,628,1,24.11,At Risk (was frequent)
cust_015036,2017-12-01,273,1,24.11,Loyal Customers
cust_002903,2017-12-11,263,1,24.09,Potential Loyalists
cust_002638,2016-02-25,918,1,24.09,Hibernating / Lost
cust_011792,2017-06-04,453,1,24.09,Hibernating / Lost
cust_011620,2017-12-28,246,1,24.09,Potential Loyalists
cust_000984,2016-04-07,876,1,24.08,Hibernating / Lost
cust_013407,2018-02-05,207,1,24.08,Potential Loyalists
cust_009717,2016-07-16,776,1,24.07,Hibernating / Lost
cust_016678,2017-05-24,464,1,24.07,At Risk (was frequent)
cust_018466,2016-11-04,665,1,24.06,At Risk (was frequent)
cust_010599,2016-02-13,930,1,24.04,Hibernating / Lost
cust_008933,2016-07-08,784,1,24.04,Hibernating / Lost
cust_009579,2017-11-18,286,1,24.04,Potential Loyalists
cust_018875,2017-12-01,273,1,24.01,Loyal Customers
cust_002541,2017-06-20,437,1,24.01,Hibernating / Lost
cust_008492,2016-11-09,660,1,23.98,Hibernating / Lost
cust_009850,2016-04-19,864,1,23.97,Hibernating / Lost
cust_001211,2017-10-05,330,1,23.97,Potential Loyalists
cust_010115,2016-04-09,874,1,23.97,Hibernating / Lost
cust_005780,2017-06-30,427,1,23.96,Hibernating / Lost
cust_012197,2017-09-03,362,1,23.96,Hibernating / Lost
cust_000080,2016-08-30,731,1,23.94,Hibernating / Lost
cust_004824,2018-02-01,211,1,23.93,Potential Loyalists
cust_005467,2016-05-24,829,1,23.92,Hibernating / Lost
cust_007514,2016-10-16,684,1,23.92,Hibernating / Lost
cust_001647,2018-01-26,217,1,23.92,Potential Loyalists
cust_007646,2016-06-12,810,1,23.91,Hibernating / Lost
cust_011289,2018-01-23,220,1,23.9,Potential Loyalists
cust_001028,2017-11-27,277,1,23.88,Potential Loyalists
cust_018931,2017-07-24,403,1,23.87,At Risk (was frequent)
cust_018853,2016-03-20,894,1,23.86,At Risk (was frequent)
cust_001565,2016-04-22,861,1,23.86,Hibernating / Lost
cust_000555,2017-09-03,362,1,23.86,Hibernating / Lost
cust_014420,2016-02-22,921,1,23.84,At Risk (was frequent)
cust_017922,2017-09-26,339,1,23.84,Loyal Customers
cust_008596,2016-11-14,655,1,23.84,Hibernating / Lost
cust_013290,2016-12-24,615,1,23.83,Hibernating / Lost
cust_005118,2017-12-22,252,1,23.83,Potential Loyalists
cust_017214,2017-10-24,311,1,23.82,Loyal Customers
cust_017416,2017-06-25,432,1,23.82,At Risk (was frequent)
cust_004921,2017-01-31,577,1,23.82,Hibernating / Lost
cust_013431,2017-12-28,246,1,23.8,Potential Loyalists
cust_007742,2016-03-21,893,1,23.79,Hibernating / Lost
cust_016636,2017-11-02,302,1,23.78,Loyal Customers
cust_001843,2017-11-30,274,1,23.78,Potential Loyalists
cust_001219,2017-10-06,329,1,23.77,Potential Loyalists
cust_001276,2017-10-16,319,1,23.76,Potential Loyalists
cust_008301,2017-11-29,275,1,23.75,Potential Loyalists
cust_013145,2017-09-03,362,1,23.75,Hibernating / Lost
cust_002819,2016-11-17,652,1,23.75,Hibernating / Lost
cust_013812,2017-10-04,331,1,23.73,Potential Loyalists
cust_009461,2017-02-24,553,1,23.73,Hibernating / Lost
cust_001322,2017-08-09,387,1,23.72,Hibernating / Lost
cust_015239,2017-05-04,484,1,23.71,At Risk (was frequent)
cust_017505,2016-07-05,787,1,23.71,At Risk (was frequent)
cust_011190,2017-10-29,306,1,23.71,Potential Loyalists
cust_013298,2017-06-01,456,1,23.7,Hibernating / Lost
cust_015628,2016-07-29,763,1,23.69,At Risk (was frequent)
cust_016846,2017-07-06,421,1,23.69,At Risk (was frequent)
cust_011843,2017-06-24,433,1,23.68,Hibernating / Lost
cust_008768,2016-06-26,796,1,23.68,Hibernating / Lost
cust_010521,2016-12-02,637,1,23.68,Hibernating / Lost
cust_000897,2017-06-18,439,1,23.67,Hibernating / Lost
cust_001925,2016-10-05,695,1,23.64,Hibernating / Lost
cust_004452,2017-06-03,454,1,23.64,Hibernating / Lost
cust_004549,2017-12-20,254,1,23.64,Potential Loyalists
cust_015135,2017-08-14,382,1,23.64,At Risk (was frequent)
cust_004821,2017-11-08,296,1,23.63,Potential Loyalists
cust_015492,2016-11-21,648,1,23.63,At Risk (was frequent)
cust_010333,2017-12-19,255,1,23.63,Potential Loyalists
cust_009343,2017-02-10,567,1,23.62,Hibernating / Lost
cust_016242,2016-07-16,776,1,23.61,At Risk (was frequent)
cust_002703,2016-06-27,795,1,23.61,Hibernating / Lost
cust_006556,2016-03-02,912,1,23.6,Hibernating / Lost
cust_014552,2017-06-11,446,1,23.59,At Risk (was frequent)
cust_012251,2016-06-05,817,1,23.59,Hibernating / Lost
cust_011388,2018-01-22,221,1,23.58,Potential Loyalists
cust_012894,2017-08-27,369,1,23.57,Hibernating / Lost
cust_002633,2016-03-30,884,1,23.57,Hibernating / Lost
cust_004866,2016-11-14,655,1,23.54,Hibernating / Lost
cust_013707,2016-12-15,624,1,23.54,Hibernating / Lost
cust_010485,2017-06-07,450,1,23.54,Hibernating / Lost
cust_010158,2017-12-17,257,1,23.53,Potential Loyalists
cust_015646,2018-01-18,225,1,23.53,Loyal Customers
cust_001169,2017-11-15,289,1,23.53,Potential Loyalists
cust_010271,2017-05-03,485,1,23.5,Hibernating / Lost
cust_014386,2016-01-24,950,1,23.49,At Risk (was frequent)
cust_014726,2017-01-08,600,1,23.47,At Risk (was frequent)
cust_002775,2016-11-01,668,1,23.46,Hibernating / Lost
cust_015010,2016-05-25,828,1,23.46,At Risk (was frequent)
cust_005871,2017-05-20,468,1,23.45,Hibernating / Lost
cust_004650,2017-06-08,449,1,23.43,Hibernating / Lost
cust_018510,2018-01-23,220,1,23.42,Loyal Customers
cust_000016,2017-11-06,298,1,23.41,Potential Loyalists
cust_009015,2016-09-06,724,1,23.41,Hibernating / Lost
cust_009039,2017-09-23,342,1,23.39,Hibernating / Lost
cust_014194,2017-08-24,372,1,23.39,At Risk (was frequent)
cust_006287,2016-11-05,664,1,23.36,Hibernating / Lost
cust_014717,2018-01-03,240,1,23.36,Loyal Customers
cust_007489,2017-08-17,379,1,23.36,Hibernating / Lost
cust_015038,2017-08-03,393,1,23.36,At Risk (was frequent)
cust_000006,2017-04-21,497,1,23.36,Hibernating / Lost
cust_003305,2016-07-28,764,1,23.31,Hibernating / Lost
cust_007537,2016-02-16,927,1,23.31,Hibernating / Lost
cust_005491,2017-12-29,245,1,23.3,Potential Loyalists
cust_012280,2016-11-17,652,1,23.29,Hibernating / Lost
cust_014138,2016-12-27,612,1,23.29,At Risk (was frequent)
cust_002133,2018-01-13,230,1,23.29,Potential Loyalists
cust_007067,2016-11-25,644,1,23.29,Hibernating / Lost
cust_016581,2017-09-28,337,1,23.28,Loyal Customers
cust_002408,2016-06-06,816,1,23.28,Hibernating / Lost
cust_012540,2017-10-29,306,1,23.27,Potential Loyalists
cust_014956,2017-10-16,319,1,23.27,Loyal Customers
cust_002858,2017-04-13,505,1,23.25,Hibernating / Lost
cust_008290,2018-01-22,221,1,23.24,Potential Loyalists
cust_006812,2017-07-28,399,1,23.23,Hibernating / Lost
cust_004940,2017-05-18,470,1,23.23,Hibernating / Lost
cust_013987,2016-09-06,724,1,23.23,Hibernating / Lost
cust_009758,2016-04-26,857,1,23.22,Hibernating / Lost
cust_018396,2018-02-24,188,1,23.2,Loyal Customers
cust_013885,2017-09-14,351,1,23.19,Hibernating / Lost
cust_003158,2017-01-30,578,1,23.18,Hibernating / Lost
cust_016569,2017-10-17,318,1,23.15,Loyal Customers
cust_018197,2016-05-31,822,1,23.15,At Risk (was frequent)
cust_010017,2017-11-28,276,1,23.14,Potential Loyalists
cust_015788,2016-02-12,931,1,23.13,At Risk (was frequent)
cust_007116,2017-09-04,361,1,23.13,Hibernating / Lost
cust_017209,2017-11-06,298,1,23.12,Loyal Customers
cust_003014,2017-05-02,486,1,23.12,Hibernating / Lost
cust_006421,2017-11-23,281,1,23.1,Potential Loyalists
cust_009089,2016-10-16,684,1,23.1,Hibernating / Lost
cust_008779,2016-09-23,707,1,23.08,Hibernating / Lost
cust_010015,2017-10-28,307,1,23.06,Potential Loyalists
cust_011525,2017-04-13,505,1,23.06,Hibernating / Lost
cust_009063,2018-02-02,210,1,23.06,Potential Loyalists
cust_000796,2017-04-01,517,1,23.03,Hibernating / Lost
cust_009689,2016-11-20,649,1,23.03,Hibernating / Lost
cust_011360,2016-08-01,760,1,23.0,Hibernating / Lost
cust_013356,2017-05-01,487,1,23.0,Hibernating / Lost
cust_015527,2016-06-12,810,1,22.99,At Risk (was frequent)
cust_008955,2016-06-02,820,1,22.97,Hibernating / Lost
cust_018623,2016-10-19,681,1,22.96,At Risk (was frequent)
cust_005077,2016-06-27,795,1,22.96,Hibernating / Lost
cust_017220,2018-01-26,217,1,22.95,Loyal Customers
cust_011196,2017-10-11,324,1,22.94,Potential Loyalists
cust_000258,2016-01-09,965,1,22.93,Hibernating / Lost
cust_013576,2016-10-20,680,1,22.93,Hibernating / Lost
cust_003917,2016-12-16,623,1,22.92,Hibernating / Lost
cust_016068,2017-03-28,521,1,22.92,At Risk (was frequent)
cust_010676,2016-02-26,917,1,22.92,Hibernating / Lost
cust_015598,2016-12-16,623,1,22.9,At Risk (was frequent)
cust_002166,2017-09-12,353,1,22.9,Hibernating / Lost
cust_008446,2017-07-21,406,1,22.9,Hibernating / Lost
cust_007754,2017-11-05,299,1,22.89,Potential Loyalists
cust_017564,2017-07-01,426,1,22.88,At Risk (was frequent)
cust_014909,2016-11-23,646,1,22.87,At Risk (was frequent)
cust_015714,2016-04-27,856,1,22.87,At Risk (was frequent)
cust_015453,2017-01-17,591,1,22.86,At Risk (was frequent)
cust_002705,2018-02-28,184,1,22.86,Potential Loyalists
cust_004187,2017-09-27,338,1,22.84,Potential Loyalists
cust_013358,2017-08-28,368,1,22.82,Hibernating / Lost
cust_009984,2017-09-08,357,1,22.81,Hibernating / Lost
cust_014128,2016-10-01,699,1,22.81,At Risk (was frequent)
