customer_unique_id,last_order_date,frequency,monetary,recency_days,r_score,f_score,m_score,rfm_score,segment,customer_state
cust_013900,2017-10-18,3,781.37,317,3,4,4,11,Loyal Customers,SP
cust_013901,2017-03-26,2,67.3,523,2,4,2,8,At Risk (was frequent),RJ
cust_013902,2018-03-30,1,186.41,154,4,2,3,9,Potential Loyalists,SP
cust_013903,2018-02-06,1,219.67,206,3,2,3,8,Potential Loyalists,SC
cust_013904,2018-03-27,1,21.29,157,4,2,1,7,Potential Loyalists,SP
cust_013905,2016-10-04,2,47.17,696,1,4,2,7,At Risk (was frequent),SP
cust_013906,2017-12-13,4,1330.55,261,3,4,4,11,Loyal Customers,AL
cust_013907,2017-10-16,1,82.89,319,3,2,2,7,Potential Loyalists,BA
cust_013908,2017-03-13,2,169.33,536,2,4,3,9,At Risk (was frequent),MG
cust_013909,2018-06-04,2,171.68,88,4,4,3,11,Champions,ES
cust_013910,2018-03-10,1,51.55,174,3,2,2,7,Potential Loyalists,SP
cust_013911,2017-06-16,1,96.43,441,2,2,2,6,Hibernating / Lost,MG
cust_013913,2017-06-23,1,213.53,434,2,2,3,7,Hibernating / Lost,MG
cust_013914,2017-05-14,1,864.25,474,2,2,4,8,Hibernating / Lost,SP
cust_013915,2016-08-09,1,62.62,752,1,2,2,5,Hibernating / Lost,BA
cust_013916,2018-06-22,1,21.49,70,4,2,1,7,Potential Loyalists,SP
cust_013917,2018-07-21,4,306.46,41,4,4,4,12,Champions,SP
cust_013918,2016-03-06,1,154.85,908,1,2,3,6,Hibernating / Lost,PR
cust_013919,2016-11-27,1,55.62,642,1,2,2,5,Hibernating / Lost,SP
cust_013920,2017-12-12,1,123.76,262,3,2,3,8,Potential Loyalists,SP
cust_013921,2016-01-08,1,125.26,966,1,2,3,6,Hibernating / Lost,SP
cust_013922,2016-09-09,1,21.53,721,1,2,1,4,Hibernating / Lost,SP
cust_013923,2017-12-20,1,89.86,254,3,2,2,7,Potential Loyalists,RJ
cust_013924,2016-05-02,2,483.83,851,1,4,4,9,At Risk (was frequent),PR
cust_013925,2017-02-10,1,109.04,567,2,2,3,7,Hibernating / Lost,MG
cust_013926,2017-12-11,1,202.49,263,3,2,3,8,Potential Loyalists,RS
cust_013927,2017-01-08,1,156.0,600,2,2,3,7,Hibernating / Lost,SP
cust_013929,2016-12-28,1,19.62,611,2,2,1,5,Hibernating / Lost,MS
cust_013931,2017-11-19,1,75.69,285,3,2,2,7,Potential Loyalists,SP
cust_013932,2018-08-25,1,78.09,6,4,2,2,8,Potential Loyalists,AL
cust_013933,2018-05-06,1,79.27,117,4,2,2,8,Potential Loyalists,Unknown
cust_013934,2018-08-17,16,3415.84,14,4,4,4,12,Champions,RJ
cust_013935,2018-04-12,1,67.92,141,4,2,2,8,Potential Loyalists,SP
cust_013936,2016-03-27,1,25.46,887,1,2,1,4,Hibernating / Lost,MG
cust_013937,2018-01-18,1,216.16,225,3,2,3,8,Potential Loyalists,SP
cust_013938,2016-09-30,1,42.37,700,1,2,1,4,Hibernating / Lost,MG
cust_013939,2016-01-12,1,28.59,962,1,2,1,4,Hibernating / Lost,PR
cust_013940,2018-02-26,2,170.69,186,3,4,3,10,Loyal Customers,MG
cust_013941,2017-06-27,1,56.45,430,2,2,2,6,Hibernating / Lost,SP
cust_013942,2016-08-17,1,152.49,744,1,2,3,6,Hibernating / Lost,SP
cust_013943,2018-01-09,1,68.39,234,3,2,2,7,Potential Loyalists,DF
cust_013944,2017-07-26,1,85.69,401,2,2,2,6,Hibernating / Lost,CE
cust_013945,2017-06-23,1,98.28,434,2,2,3,7,Hibernating / Lost,Unknown
cust_013946,2017-08-06,1,121.74,390,2,2,3,7,Hibernating / Lost,Unknown
cust_013947,2018-07-12,9,3477.08,50,4,4,4,12,Champions,MG
cust_013948,2016-02-20,1,55.08,923,1,2,2,5,Hibernating / Lost,BA
cust_013949,2017-08-21,1,31.9,375,2,2,1,5,Hibernating / Lost,CE
cust_013950,2018-02-12,1,19.4,200,3,2,1,6,Potential Loyalists,RS
cust_013951,2016-10-02,1,33.42,698,1,2,1,4,Hibernating / Lost,SP
cust_013952,2018-02-13,5,1389.98,199,3,4,4,11,Loyal Customers,PR
cust_013953,2016-08-21,1,34.08,740,1,2,1,4,Hibernating / Lost,DF
cust_013954,2017-11-26,1,156.76,278,3,2,3,8,Potential Loyalists,SP
cust_013955,2018-08-16,14,5900.61,15,4,4,4,12,Champions,RJ
cust_013956,2017-12-15,4,554.99,259,3,4,4,11,Loyal Customers,SP
cust_013957,2018-05-26,2,381.62,97,4,4,4,12,Champions,SP
cust_013958,2018-08-24,1,94.12,7,4,2,2,8,Potential Loyalists,GO
cust_013959,2016-06-26,1,34.96,796,1,2,1,4,Hibernating / Lost,SP
cust_013960,2017-01-31,3,961.62,577,2,4,4,10,At Risk (was frequent),PR
cust_013961,2018-04-15,5,759.17,138,4,4,4,12,Champions,SP
cust_013962,2016-09-16,1,30.68,714,1,2,1,4,Hibernating / Lost,SP
cust_013963,2017-10-03,1,28.19,332,3,2,1,6,Potential Loyalists,MG
cust_013964,2016-11-19,1,55.55,650,1,2,2,5,Hibernating / Lost,SP
cust_013965,2017-12-21,2,120.14,253,3,4,3,10,Loyal Customers,RS
cust_013966,2018-07-27,5,1203.67,35,4,4,4,12,Champions,SP
cust_013967,2017-04-09,1,90.59,509,2,2,2,6,Hibernating / Lost,PR
cust_013968,2017-09-19,1,17.69,346,2,2,1,5,Hibernating / Lost,MA
cust_013969,2018-05-01,3,373.05,122,4,4,4,12,Champions,SP
cust_013970,2018-06-22,1,107.49,70,4,2,3,9,Potential Loyalists,SP
cust_013971,2018-02-16,2,70.55,196,3,4,2,9,Loyal Customers,DF
cust_013972,2017-09-30,2,326.03,335,3,4,4,11,Loyal Customers,SP
cust_013973,2016-11-28,2,220.51,641,1,4,3,8,At Risk (was frequent),SP
cust_013974,2016-10-30,2,137.19,670,1,4,3,8,At Risk (was frequent),GO
cust_013975,2016-09-17,2,468.5,713,1,4,4,9,At Risk (was frequent),SP
cust_013976,2017-04-26,1,38.24,492,2,2,1,5,Hibernating / Lost,MG
cust_013977,2018-04-23,3,402.18,130,4,4,4,12,Champions,SP
cust_013978,2018-08-25,6,3262.97,6,4,4,4,12,Champions,RS
cust_013979,2017-02-25,1,18.53,552,2,2,1,5,Hibernating / Lost,MG
cust_013980,2016-12-09,1,34.29,630,1,2,1,4,Hibernating / Lost,RJ
cust_013981,2016-07-01,1,15.4,791,1,2,1,4,Hibernating / Lost,MG
cust_013982,2018-02-15,2,210.49,197,3,4,3,10,Loyal Customers,SP
cust_013983,2018-02-07,2,227.42,205,3,4,4,11,Loyal Customers,SP
cust_013984,2016-05-03,1,32.04,850,1,2,1,4,Hibernating / Lost,SC
cust_013985,2016-08-24,1,51.47,737,1,2,2,5,Hibernating / Lost,PE
cust_013986,2017-03-25,1,75.39,524,2,2,2,6,Hibernating / Lost,SC
cust_013987,2016-09-06,1,23.23,724,1,2,1,4,Hibernating / Lost,RS
cust_013988,2018-06-25,3,572.94,67,4,4,4,12,Champions,RJ
cust_013989,2016-08-30,1,70.45,731,1,2,2,5,Hibernating / Lost,MG
cust_013990,2017-07-20,1,167.09,407,2,2,3,7,Hibernating / Lost,RS
cust_013991,2016-07-31,1,76.69,761,1,2,2,5,Hibernating / Lost,SP
cust_013992,2018-07-08,5,759.85,54,4,4,4,12,Champions,RJ
cust_013993,2017-08-06,1,59.26,390,2,2,2,6,Hibernating / Lost,SP
cust_013994,2016-11-18,1,60.1,651,1,2,2,5,Hibernating / Lost,SP
cust_013995,2018-02-15,2,87.96,197,3,4,2,9,Loyal Customers,PR
cust_013996,2016-03-12,1,65.11,902,1,2,2,5,Hibernating / Lost,SP
cust_013997,2018-05-27,1,71.09,96,4,2,2,8,Potential Loyalists,Unknown
cust_013998,2016-05-16,1,56.11,837,1,2,2,5,Hibernating / Lost,MA
cust_014000,2017-12-03,4,485.8,271,3,4,4,11,Loyal Customers,BA
cust_014001,2017-10-30,1,250.5,305,3,2,4,9,Potential Loyalists,DF
cust_014002,2016-07-10,1,100.35,782,1,3,3,7,At Risk (was frequent),SP
cust_014003,2016-11-02,1,593.81,667,1,3,4,8,At Risk (was frequent),PR
cust_014004,2018-04-27,1,43.92,126,4,3,1,8,Loyal Customers,RS
cust_014005,2018-07-17,1,52.83,45,4,3,2,9,Loyal Customers,RN
cust_014006,2018-04-29,3,334.95,124,4,4,4,12,Champions,MG
cust_014007,2018-01-28,2,390.58,215,3,4,4,11,Loyal Customers,RJ
cust_014008,2016-12-22,3,345.12,617,2,4,4,10,At Risk (was frequent),BA
cust_014009,2017-09-29,1,29.43,336,3,3,1,7,Loyal Customers,PR
cust_014010,2018-08-13,1,121.21,18,4,3,3,10,Loyal Customers,SP
cust_014011,2016-10-29,1,93.18,671,1,3,2,6,At Risk (was frequent),MG
cust_014012,2018-06-26,3,133.78,66,4,4,3,11,Champions,MG
cust_014013,2018-08-23,1,201.23,8,4,3,3,10,Loyal Customers,MG
cust_014014,2018-02-22,3,600.57,190,3,4,4,11,Loyal Customers,ES
cust_014015,2017-09-18,2,120.77,347,2,4,3,9,At Risk (was frequent),MG
cust_014016,2018-04-22,1,37.97,131,4,3,1,8,Loyal Customers,GO
cust_014017,2017-12-31,2,125.48,243,3,4,3,10,Loyal Customers,SP
cust_014018,2018-05-13,1,75.02,110,4,3,2,9,Loyal Customers,SP
cust_014019,2018-03-10,2,123.58,174,3,4,3,10,Loyal Customers,SP
cust_014020,2018-03-08,1,33.27,176,3,3,1,7,Loyal Customers,RJ
cust_014021,2018-01-10,4,572.74,233,3,4,4,11,Loyal Customers,BA
cust_014022,2016-09-05,1,208.56,725,1,3,3,7,At Risk (was frequent),MG
cust_014023,2018-04-05,2,37.61,148,4,4,1,9,Champions,RJ
cust_014024,2018-02-12,1,67.22,200,3,3,2,8,Loyal Customers,RJ
cust_014025,2018-05-25,3,270.82,98,4,4,4,12,Champions,SE
cust_014026,2016-11-03,1,38.34,666,1,3,1,5,At Risk (was frequent),SP
cust_014027,2016-10-10,1,118.82,690,1,3,3,7,At Risk (was frequent),SP
cust_014028,2016-10-16,1,174.42,684,1,3,3,7,At Risk (was frequent),MG
cust_014029,2017-07-05,1,29.55,422,2,3,1,6,At Risk (was frequent),RS
cust_014030,2017-01-24,1,547.27,584,2,3,4,9,At Risk (was frequent),SP
cust_014031,2017-05-19,1,363.23,469,2,3,4,9,At Risk (was frequent),SP
cust_014032,2016-08-25,1,22.63,736,1,3,1,5,At Risk (was frequent),RJ
cust_014034,2017-11-10,1,46.75,294,3,3,2,8,Loyal Customers,SP
cust_014035,2017-11-15,1,42.82,289,3,3,1,7,Loyal Customers,SP
cust_014036,2017-08-29,1,25.5,367,2,3,1,6,At Risk (was frequent),SP
cust_014037,2018-07-21,3,549.52,41,4,4,4,12,Champions,RJ
cust_014038,2017-12-06,1,38.84,268,3,3,1,7,Loyal Customers,PR
cust_014039,2016-12-25,2,155.16,614,2,4,3,9,At Risk (was frequent),SP
cust_014040,2017-10-15,2,167.44,320,3,4,3,10,Loyal Customers,RJ
cust_014041,2017-12-13,1,195.35,261,3,3,3,9,Loyal Customers,RJ
cust_014042,2017-09-28,2,104.31,337,3,4,3,10,Loyal Customers,SP
cust_014043,2018-03-15,4,535.3,169,3,4,4,11,Loyal Customers,PR
cust_014044,2017-12-22,1,39.79,252,3,3,1,7,Loyal Customers,SP
cust_014045,2017-08-14,3,928.82,382,2,4,4,10,At Risk (was frequent),PA
cust_014046,2017-03-01,2,81.99,548,2,4,2,8,At Risk (was frequent),MG
cust_014047,2018-07-07,3,717.38,55,4,4,4,12,Champions,SP
cust_014048,2016-11-06,1,52.66,663,1,3,2,6,At Risk (was frequent),PA
cust_014049,2017-10-08,1,122.32,327,3,3,3,9,Loyal Customers,SP
cust_014050,2017-07-01,3,360.37,426,2,4,4,10,At Risk (was frequent),SP
cust_014051,2018-05-02,3,565.55,121,4,4,4,12,Champions,SP
cust_014052,2018-08-30,1,136.97,1,4,3,3,10,Loyal Customers,MG
cust_014053,2018-02-14,2,96.25,198,3,4,2,9,Loyal Customers,PR
cust_014054,2017-10-25,2,558.41,310,3,4,4,11,Loyal Customers,MG
cust_014055,2017-08-19,1,0.0,377,2,3,1,6,At Risk (was frequent),PA
cust_014056,2017-03-15,1,81.37,534,2,3,2,7,At Risk (was frequent),MT
cust_014057,2016-07-04,1,62.82,788,1,3,2,6,At Risk (was frequent),SP
cust_014058,2017-08-29,3,322.99,367,2,4,4,10,At Risk (was frequent),CE
cust_014059,2017-07-04,1,53.46,423,2,3,2,7,At Risk (was frequent),SP
cust_014060,2018-04-03,3,798.01,150,4,4,4,12,Champions,MT
cust_014061,2016-11-07,2,121.46,662,1,4,3,8,At Risk (was frequent),SP
cust_014062,2017-04-06,1,75.58,512,2,3,2,7,At Risk (was frequent),SP
cust_014063,2018-07-26,3,351.02,36,4,4,4,12,Champions,SP
cust_014064,2018-03-30,1,22.1,154,4,3,1,8,Loyal Customers,SP
cust_014065,2017-12-07,2,131.69,267,3,4,3,10,Loyal Customers,BA
cust_014066,2018-08-01,1,101.9,30,4,3,3,10,Loyal Customers,SP
cust_014067,2018-06-22,1,85.09,70,4,3,2,9,Loyal Customers,RJ
cust_014068,2018-08-03,1,45.48,28,4,3,2,9,Loyal Customers,CE
cust_014069,2018-06-02,2,68.37,90,4,4,2,10,Champions,MG
cust_014070,2016-10-17,1,33.67,683,1,3,1,5,At Risk (was frequent),MG
cust_014071,2018-06-23,1,209.86,69,4,3,3,10,Loyal Customers,AL
cust_014072,2018-01-15,1,215.52,228,3,3,3,9,Loyal Customers,SP
cust_014073,2017-07-02,1,34.31,425,2,3,1,6,At Risk (was frequent),SP
cust_014074,2017-12-01,1,36.66,273,3,3,1,7,Loyal Customers,SP
cust_014075,2017-06-04,1,43.74,453,2,3,1,6,At Risk (was frequent),SP
cust_014076,2016-04-20,1,200.97,863,1,3,3,7,At Risk (was frequent),SP
cust_014077,2017-12-03,1,51.02,271,3,3,2,8,Loyal Customers,MG
cust_014078,2018-01-16,1,158.62,227,3,3,3,9,Loyal Customers,SP
cust_014079,2017-09-21,2,120.89,344,2,4,3,9,At Risk (was frequent),MG
cust_014080,2016-10-31,2,70.01,669,1,4,2,7,At Risk (was frequent),PR
cust_014081,2016-07-04,1,55.98,788,1,3,2,6,At Risk (was frequent),SP
cust_014082,2018-05-04,2,348.09,119,4,4,4,12,Champions,RJ
cust_014083,2017-12-03,1,74.35,271,3,3,2,8,Loyal Customers,SP
cust_014084,2017-06-10,1,61.43,447,2,3,2,7,At Risk (was frequent),PR
cust_014085,2016-09-28,1,70.18,702,1,3,2,6,At Risk (was frequent),SP
cust_014086,2018-06-01,9,4133.37,91,4,4,4,12,Champions,BA
cust_014087,2018-08-27,1,0.0,4,4,3,1,8,Loyal Customers,RJ
cust_014088,2017-03-31,1,85.02,518,2,3,2,7,At Risk (was frequent),RS
cust_014089,2017-10-29,1,82.36,306,3,3,2,8,Loyal Customers,SP
cust_014090,2017-12-07,1,47.23,267,3,3,2,8,Loyal Customers,SP
cust_014091,2017-11-05,1,58.08,299,3,3,2,8,Loyal Customers,RJ
cust_014092,2018-01-20,1,40.63,223,3,3,1,7,Loyal Customers,MG
cust_014093,2018-03-15,2,53.86,169,3,4,2,9,Loyal Customers,RJ
cust_014094,2018-01-03,2,188.84,240,3,4,3,10,Loyal Customers,SC
cust_014095,2016-03-27,1,39.3,887,1,3,1,5,At Risk (was frequent),SP
cust_014096,2017-12-14,1,70.21,260,3,3,2,8,Loyal Customers,PE
cust_014097,2017-11-08,1,150.75,296,3,3,3,9,Loyal Customers,PA
cust_014098,2018-04-19,2,152.46,134,4,4,3,11,Champions,SP
cust_014099,2017-08-16,3,575.28,380,2,4,4,10,At Risk (was frequent),SP
cust_014100,2018-04-21,4,774.19,132,4,4,4,12,Champions,MG
cust_014101,2017-09-17,2,80.02,348,2,4,2,8,At Risk (was frequent),SP
cust_014102,2017-04-23,1,42.39,495,2,3,1,6,At Risk (was frequent),SP
cust_014103,2018-06-08,2,84.02,84,4,4,2,10,Champions,RJ
cust_014104,2016-05-01,1,279.66,852,1,3,4,8,At Risk (was frequent),MG
cust_014105,2016-04-29,1,43.62,854,1,3,1,5,At Risk (was frequent),SP
cust_014106,2017-08-30,2,114.74,366,2,4,3,9,At Risk (was frequent),PA
cust_014107,2017-04-07,1,15.82,511,2,3,1,6,At Risk (was frequent),SP
cust_014108,2018-08-29,2,90.17,2,4,4,2,10,Champions,SP
cust_014109,2017-07-22,1,17.23,405,2,3,1,6,At Risk (was frequent),SP
cust_014110,2016-07-21,1,70.37,771,1,3,2,6,At Risk (was frequent),PA
cust_014111,2017-03-05,1,285.03,544,2,3,4,9,At Risk (was frequent),GO
cust_014112,2017-11-23,1,62.86,281,3,3,2,8,Loyal Customers,SP
cust_014113,2016-04-29,1,55.09,854,1,3,2,6,At Risk (was frequent),PR
cust_014114,2017-11-07,1,38.89,297,3,3,1,7,Loyal Customers,SP
cust_014115,2018-04-23,3,309.17,130,4,4,4,12,Champions,SP
cust_014116,2017-11-01,1,277.87,303,3,3,4,10,Loyal Customers,SP
cust_014117,2017-11-22,2,264.62,282,3,4,4,11,Loyal Customers,BA
cust_014118,2018-03-14,2,74.14,170,3,4,2,9,Loyal Customers,RJ
cust_014119,2017-05-07,2,100.61,481,2,4,3,9,At Risk (was frequent),MG
cust_014120,2017-01-19,1,174.84,589,2,3,3,8,At Risk (was frequent),SP
cust_014121,2017-09-07,2,345.53,358,2,4,4,10,At Risk (was frequent),PE
cust_014122,2018-04-21,5,1153.29,132,4,4,4,12,Champions,RN
cust_014123,2016-12-21,2,53.6,618,2,4,2,8,At Risk (was frequent),SP
cust_014124,2018-08-03,1,44.07,28,4,3,1,8,Loyal Customers,MG
cust_014126,2017-08-10,1,43.68,386,2,3,1,6,At Risk (was frequent),Unknown
cust_014127,2016-02-01,1,100.11,942,1,3,3,7,At Risk (was frequent),RJ
cust_014128,2016-10-01,1,22.81,699,1,3,1,5,At Risk (was frequent),Unknown
cust_014129,2016-10-19,1,25.17,681,1,3,1,5,At Risk (was frequent),SP
cust_014130,2018-02-20,3,174.95,192,3,4,3,10,Loyal Customers,MG
cust_014131,2016-06-15,1,28.97,807,1,3,1,5,At Risk (was frequent),RJ
cust_014132,2017-05-06,2,404.32,482,2,4,4,10,At Risk (was frequent),SP
cust_014133,2017-11-21,2,1383.94,283,3,4,4,11,Loyal Customers,Unknown
cust_014134,2016-10-26,1,83.84,674,1,3,2,6,At Risk (was frequent),GO
cust_014135,2016-03-18,1,43.03,896,1,3,1,5,At Risk (was frequent),RJ
cust_014136,2016-07-24,1,90.17,768,1,3,2,6,At Risk (was frequent),RJ
cust_014137,2016-07-10,2,173.42,782,1,4,3,8,At Risk (was frequent),RJ
cust_014138,2016-12-27,1,23.29,612,2,3,1,6,At Risk (was frequent),RJ
cust_014139,2017-05-22,3,828.68,466,2,4,4,10,At Risk (was frequent),SP
cust_014140,2018-07-25,7,1192.14,37,4,4,4,12,Champions,RJ
cust_014141,2017-11-14,2,472.31,290,3,4,4,11,Loyal Customers,RJ
cust_014142,2017-12-18,4,910.54,256,3,4,4,11,Loyal Customers,SE
cust_014143,2016-08-15,1,103.22,746,1,3,3,7,At Risk (was frequent),SP
cust_014144,2018-03-13,2,150.46,171,3,4,3,10,Loyal Customers,SP
cust_014145,2017-03-07,1,83.59,542,2,3,2,7,At Risk (was frequent),RJ
cust_014146,2017-11-26,2,50.4,278,3,4,2,9,Loyal Customers,DF
cust_014147,2018-03-03,1,19.05,181,3,3,1,7,Loyal Customers,RJ
cust_014148,2018-06-16,3,527.23,76,4,4,4,12,Champions,SP
cust_014149,2017-01-13,1,66.38,595,2,3,2,7,At Risk (was frequent),RJ
cust_014150,2018-07-05,1,69.91,57,4,3,2,9,Loyal Customers,SP
cust_014151,2016-08-31,1,52.12,730,1,3,2,6,At Risk (was frequent),RJ
cust_014152,2018-08-26,1,13.08,5,4,3,1,8,Loyal Customers,RS
cust_014153,2018-07-15,3,499.74,47,4,4,4,12,Champions,RJ
cust_014154,2017-01-29,3,875.71,579,2,4,4,10,At Risk (was frequent),MG
cust_014155,2017-08-14,2,527.69,382,2,4,4,10,At Risk (was frequent),SP
cust_014156,2018-06-26,1,151.58,66,4,3,3,10,Loyal Customers,MG
cust_014157,2018-04-17,2,161.54,136,4,4,3,11,Champions,MA
cust_014158,2016-06-03,1,36.13,819,1,3,1,5,At Risk (was frequent),RJ
cust_014159,2018-07-07,5,961.32,55,4,4,4,12,Champions,SC
cust_014160,2018-07-06,2,313.04,56,4,4,4,12,Champions,RJ
cust_014161,2016-10-02,1,178.16,698,1,3,3,7,At Risk (was frequent),RS
cust_014162,2018-01-25,1,113.86,218,3,3,3,9,Loyal Customers,SP
cust_014163,2017-02-08,1,79.03,569,2,3,2,7,At Risk (was frequent),MS
cust_014164,2018-02-01,1,59.79,211,3,3,2,8,Loyal Customers,SP
cust_014165,2018-02-07,1,84.89,205,3,3,2,8,Loyal Customers,SP
cust_014166,2018-06-16,2,279.98,76,4,4,4,12,Champions,SP
cust_014167,2017-05-27,1,89.0,461,2,3,2,7,At Risk (was frequent),RJ
cust_014168,2017-11-18,1,65.71,286,3,3,2,8,Loyal Customers,MG
cust_014169,2017-11-30,3,621.99,274,3,4,4,11,Loyal Customers,MG
cust_014170,2016-05-01,1,37.85,852,1,3,1,5,At Risk (was frequent),SP
cust_014171,2018-07-04,1,403.66,58,4,3,4,11,Loyal Customers,Unknown
cust_014173,2016-11-20,1,19.7,649,1,3,1,5,At Risk (was frequent),PR
cust_014174,2016-08-13,1,223.45,748,1,3,3,7,At Risk (was frequent),SP
cust_014175,2017-11-30,1,345.0,274,3,3,4,10,Loyal Customers,SP
cust_014176,2017-11-08,2,373.13,296,3,4,4,11,Loyal Customers,SP
cust_014177,2017-07-12,1,103.13,415,2,3,3,8,At Risk (was frequent),SP
cust_014178,2017-12-17,1,59.01,257,3,3,2,8,Loyal Customers,PR
cust_014179,2017-12-15,1,104.43,259,3,3,3,9,Loyal Customers,SE
cust_014180,2017-12-21,3,940.26,253,3,4,4,11,Loyal Customers,RJ
cust_014181,2016-12-24,1,160.07,615,2,3,3,8,At Risk (was frequent),SP
cust_014182,2018-01-29,2,144.71,214,3,4,3,10,Loyal Customers,SP
cust_014183,2018-04-04,1,50.82,149,4,3,2,9,Loyal Customers,MG
cust_014184,2017-06-11,1,56.68,446,2,3,2,7,At Risk (was frequent),RJ
cust_014185,2017-04-18,5,1698.26,500,2,4,4,10,At Risk (was frequent),SC
cust_014186,2016-11-19,1,41.16,650,1,3,1,5,At Risk (was frequent),MG
cust_014187,2016-01-19,1,102.54,955,1,3,3,7,At Risk (was frequent),SP
cust_014188,2017-08-11,1,41.55,385,2,3,1,6,At Risk (was frequent),MT
cust_014189,2017-11-04,1,35.86,300,3,3,1,7,Loyal Customers,SP
cust_014190,2018-06-14,1,42.27,78,4,3,1,8,Loyal Customers,RS
cust_014191,2017-04-08,4,551.26,510,2,4,4,10,At Risk (was frequent),SP
cust_014192,2018-05-24,2,212.88,99,4,4,3,11,Champions,SP
cust_014193,2016-04-05,1,168.49,878,1,3,3,7,At Risk (was frequent),SP
cust_014194,2017-08-24,1,23.39,372,2,3,1,6,At Risk (was frequent),Unknown
cust_014195,2018-03-10,1,23.32,174,3,3,1,7,Loyal Customers,SP
cust_014196,2016-05-16,1,102.4,837,1,3,3,7,At Risk (was frequent),DF
cust_014197,2018-04-24,1,437.24,129,4,3,4,11,Loyal Customers,SP
cust_014198,2018-08-15,7,1016.92,16,4,4,4,12,Champions,SP
cust_014199,2018-07-23,1,32.0,39,4,3,1,8,Loyal Customers,MG
cust_014200,2018-08-01,2,89.25,30,4,4,2,10,Champions,SP
cust_014201,2017-09-05,2,157.53,360,2,4,3,9,At Risk (was frequent),SP
cust_014202,2017-12-08,1,206.38,266,3,3,3,9,Loyal Customers,RJ
cust_014203,2018-05-08,1,98.81,115,4,3,3,10,Loyal Customers,RJ
cust_014204,2017-05-22,2,78.25,466,2,4,2,8,At Risk (was frequent),RJ
cust_014205,2017-11-04,1,62.72,300,3,3,2,8,Loyal Customers,RJ
cust_014206,2016-10-16,1,18.59,684,1,3,1,5,At Risk (was frequent),RS
cust_014207,2018-08-04,2,528.46,27,4,4,4,12,Champions,DF
cust_014208,2018-07-30,1,42.33,32,4,3,1,8,Loyal Customers,SP
cust_014209,2017-01-26,2,65.81,582,2,4,2,8,At Risk (was frequent),SC
cust_014210,2016-02-11,1,101.33,932,1,3,3,7,At Risk (was frequent),SP
cust_014211,2017-11-16,1,46.85,288,3,3,2,8,Loyal Customers,RJ
cust_014212,2017-02-28,1,18.76,549,2,3,1,6,At Risk (was frequent),SP
cust_014213,2016-12-15,1,130.99,624,1,3,3,7,At Risk (was frequent),RJ
cust_014214,2017-01-21,1,77.36,587,2,3,2,7,At Risk (was frequent),SP
cust_014215,2018-05-22,7,1250.09,101,4,4,4,12,Champions,SP
cust_014216,2017-05-15,1,149.21,473,2,3,3,8,At Risk (was frequent),SP
cust_014217,2018-03-15,3,911.81,169,3,4,4,11,Loyal Customers,SP
cust_014218,2017-07-29,1,31.98,398,2,3,1,6,At Risk (was frequent),SP
cust_014219,2018-08-19,1,17.86,12,4,3,1,8,Loyal Customers,RJ
cust_014220,2018-05-17,1,79.79,106,4,3,2,9,Loyal Customers,SP
cust_014221,2018-01-31,2,734.78,212,3,4,4,11,Loyal Customers,MG
cust_014222,2018-05-08,1,73.17,115,4,3,2,9,Loyal Customers,SP
cust_014223,2018-08-04,1,219.8,27,4,3,3,10,Loyal Customers,SP
cust_014224,2016-01-26,1,107.91,948,1,3,3,7,At Risk (was frequent),Unknown
cust_014225,2017-03-30,1,87.36,519,2,3,2,7,At Risk (was frequent),MG
cust_014226,2018-02-15,2,295.95,197,3,4,4,11,Loyal Customers,MG
cust_014227,2017-09-04,2,120.33,361,2,4,3,9,At Risk (was frequent),SC
cust_014228,2018-06-19,1,18.12,73,4,3,1,8,Loyal Customers,Unknown
cust_014229,2017-05-27,2,103.44,461,2,4,3,9,At Risk (was frequent),MG
cust_014230,2017-12-19,1,55.87,255,3,3,2,8,Loyal Customers,RJ
cust_014231,2017-03-03,1,125.93,546,2,3,3,8,At Risk (was frequent),DF
cust_014232,2018-02-15,2,71.11,197,3,4,2,9,Loyal Customers,PR
cust_014233,2017-11-01,2,750.73,303,3,4,4,11,Loyal Customers,Unknown
cust_014234,2017-12-26,2,331.99,248,3,4,4,11,Loyal Customers,MS
cust_014235,2017-09-12,1,81.82,353,2,3,2,7,At Risk (was frequent),SP
cust_014236,2018-05-17,7,3426.75,106,4,4,4,12,Champions,MT
cust_014237,2017-11-13,1,105.99,291,3,3,3,9,Loyal Customers,SP
cust_014238,2018-03-08,1,272.13,176,3,3,4,10,Loyal Customers,RJ
cust_014239,2018-03-20,1,20.26,164,3,3,1,7,Loyal Customers,RJ
cust_014240,2018-07-27,3,313.3,35,4,4,4,12,Champions,SP
cust_014241,2018-08-01,2,259.66,30,4,4,4,12,Champions,RS
cust_014242,2017-12-05,2,73.67,269,3,4,2,9,Loyal Customers,SP
cust_014243,2018-07-21,4,1524.63,41,4,4,4,12,Champions,SP
cust_014244,2018-05-08,1,208.96,115,4,3,3,10,Loyal Customers,SP
cust_014245,2017-07-31,1,41.35,396,2,3,1,6,At Risk (was frequent),MS
cust_014246,2017-02-10,1,53.78,567,2,3,2,7,At Risk (was frequent),MA
cust_014247,2018-06-06,1,74.26,86,4,3,2,9,Loyal Customers,Unknown
cust_014248,2017-04-15,1,17.42,503,2,3,1,6,At Risk (was frequent),RJ
