order_id,payment_sequential,payment_type,payment_installments,payment_value
order_027765,1,credit_card,12,106.67
order_027766,1,credit_card,10,79.55
order_027767,1,credit_card,1,210.44
order_027768,1,credit_card,3,17.63
order_027769,1,credit_card,6,140.51
order_027770,1,credit_card,1,65.56
order_027771,1,credit_card,1,89.75
order_027772,1,credit_card,3,319.2
order_027773,1,voucher,1,144.71
order_027774,1,credit_card,12,67.58
order_027775,1,credit_card,6,138.79
order_027776,1,credit_card,3,22.71
order_027777,1,voucher,1,112.84
order_027778,1,boleto,1,134.13
order_027779,1,credit_card,1,27.84
order_027780,1,credit_card,3,197.84
order_027781,1,credit_card,1,41.85
order_027782,1,credit_card,6,283.89
order_027783,1,boleto,1,35.84
order_027784,1,credit_card,1,246.77
order_027785,1,credit_card,1,66.59
order_027786,1,credit_card,10,17.25
order_027787,1,credit_card,1,390.71
order_027788,1,credit_card,3,20.82
order_027789,1,boleto,1,226.24
order_027790,1,voucher,1,24.31
order_027790,2,credit_card,10,70.35
order_027791,1,voucher,1,29.85
order_027791,2,credit_card,10,74.53
order_027792,1,credit_card,3,62.21
order_027793,1,credit_card,12,169.4
order_027794,1,credit_card,2,326.72
order_027795,1,voucher,1,175.1
order_027796,1,debit_card,1,31.86
order_027797,1,boleto,1,395.47
order_027798,1,boleto,1,57.87
order_027799,1,credit_card,12,392.91
order_027800,1,credit_card,2,16.41
order_027801,1,credit_card,6,386.94
order_027802,1,credit_card,1,26.28
order_027803,1,credit_card,12,34.57
order_027804,1,credit_card,12,41.9
order_027805,1,credit_card,1,66.09
order_027806,1,boleto,1,55.5
order_027807,1,credit_card,1,866.35
order_027808,1,boleto,1,156.59
order_027809,1,credit_card,1,16.13
order_027810,1,credit_card,3,72.82
order_027811,1,credit_card,2,12.54
order_027812,1,credit_card,1,139.59
order_027813,1,credit_card,2,117.53
order_027814,1,voucher,1,229.0
order_027815,1,boleto,1,251.7
order_027816,1,credit_card,1,275.23
order_027817,1,voucher,1,171.32
order_027818,1,credit_card,12,81.22
order_027819,1,credit_card,1,27.57
order_027820,1,credit_card,3,68.39
order_027821,1,credit_card,2,45.83
order_027822,1,boleto,1,44.29
order_027823,1,credit_card,6,182.25
order_027824,1,credit_card,12,94.59
order_027825,1,credit_card,2,54.33
order_027826,1,credit_card,3,190.25
order_027827,1,credit_card,1,144.39
order_027828,1,credit_card,1,324.78
order_027829,1,credit_card,1,30.62
order_027830,1,boleto,1,49.97
order_027831,1,boleto,1,132.8
order_027832,1,credit_card,3,14.8
order_027833,1,credit_card,1,74.73
order_027834,1,credit_card,6,127.39
order_027835,1,boleto,1,37.91
order_027836,1,credit_card,1,86.67
order_027837,1,boleto,1,245.74
order_027838,1,voucher,1,9.39
order_027838,2,credit_card,2,27.09
order_027839,1,credit_card,10,138.14
order_027840,1,credit_card,10,187.15
order_027841,1,credit_card,3,191.63
order_027842,1,credit_card,3,70.33
order_027843,1,credit_card,1,329.28
order_027844,1,credit_card,10,105.02
order_027845,1,credit_card,10,211.22
order_027846,1,credit_card,1,93.82
order_027847,1,credit_card,3,20.49
order_027848,1,credit_card,2,396.69
order_027849,1,boleto,1,112.12
order_027850,1,voucher,1,17.59
order_027850,2,credit_card,1,140.35
order_027851,1,credit_card,6,38.56
order_027852,1,credit_card,10,73.59
order_027853,1,credit_card,10,35.63
order_027854,1,credit_card,1,229.13
order_027855,1,credit_card,1,408.29
order_027856,1,credit_card,1,35.23
order_027857,1,credit_card,1,82.96
order_027858,1,credit_card,2,123.74
order_027859,1,credit_card,3,61.25
order_027860,1,credit_card,6,169.58
order_027861,1,boleto,1,74.1
order_027862,1,credit_card,10,223.57
order_027863,1,credit_card,1,66.29
order_027864,1,credit_card,1,207.73
order_027865,1,credit_card,1,141.08
order_027866,1,credit_card,3,202.64
order_027867,1,credit_card,2,397.42
order_027868,1,credit_card,1,143.11
order_027869,1,credit_card,2,49.73
order_027870,1,credit_card,10,200.37
order_027871,1,credit_card,2,170.58
order_027872,1,credit_card,3,86.33
order_027873,1,voucher,1,8.58
order_027873,2,credit_card,3,73.84
order_027874,1,credit_card,1,250.72
order_027875,1,credit_card,12,24.25
order_027876,1,credit_card,1,35.73
order_027877,1,voucher,1,47.52
order_027877,2,credit_card,6,121.32
order_027878,1,credit_card,1,49.96
order_027879,1,boleto,1,306.37
order_027880,1,boleto,1,195.97
order_027881,1,credit_card,3,207.62
order_027882,1,boleto,1,32.8
order_027883,1,voucher,1,53.4
order_027884,1,credit_card,1,147.8
order_027885,1,boleto,1,44.48
order_027886,1,credit_card,6,165.59
order_027887,1,credit_card,10,171.46
order_027888,1,credit_card,10,56.58
order_027889,1,credit_card,1,43.9
order_027890,1,credit_card,3,124.81
order_027891,1,credit_card,2,108.66
order_027892,1,credit_card,12,108.76
order_027893,1,credit_card,6,93.4
order_027894,1,credit_card,6,44.79
order_027895,1,credit_card,10,149.38
order_027896,1,credit_card,3,31.08
order_027897,1,credit_card,2,30.49
order_027898,1,credit_card,10,285.67
order_027899,1,credit_card,1,115.24
order_027900,1,boleto,1,149.8
order_027901,1,credit_card,1,218.91
order_027902,1,credit_card,6,24.53
order_027903,1,credit_card,6,478.04
order_027904,1,credit_card,12,77.83
order_027905,1,credit_card,1,787.15
order_027906,1,credit_card,12,205.52
order_027907,1,credit_card,10,21.39
order_027908,1,credit_card,6,286.37
order_027909,1,boleto,1,211.7
order_027910,1,credit_card,2,57.75
order_027911,1,credit_card,1,54.25
order_027912,1,credit_card,1,105.15
order_027913,1,credit_card,12,77.08
order_027914,1,boleto,1,40.4
order_027915,1,credit_card,2,107.7
order_027916,1,credit_card,1,20.98
order_027917,1,credit_card,12,146.18
order_027918,1,credit_card,2,53.52
order_027919,1,boleto,1,123.9
order_027920,1,credit_card,12,65.49
order_027921,1,credit_card,2,16.87
order_027922,1,credit_card,10,125.75
order_027923,1,credit_card,6,620.01
order_027924,1,credit_card,1,26.44
order_027925,1,credit_card,1,129.29
order_027926,1,credit_card,1,333.54
order_027927,1,debit_card,1,38.01
order_027928,1,boleto,1,32.52
order_027929,1,credit_card,1,27.11
order_027930,1,credit_card,1,28.97
order_027931,1,debit_card,1,51.47
order_027932,1,credit_card,10,227.01
order_027933,1,credit_card,1,137.17
order_027934,1,credit_card,6,30.74
order_027935,1,credit_card,1,156.36
order_027936,1,credit_card,12,50.03
order_027937,1,voucher,1,15.96
order_027937,2,credit_card,6,104.05
order_027938,1,credit_card,12,604.96
order_027939,1,credit_card,6,47.54
order_027940,1,credit_card,1,127.8
order_027941,1,boleto,1,88.41
order_027942,1,credit_card,6,55.08
order_027943,1,credit_card,1,88.4
order_027944,1,credit_card,10,157.41
order_027945,1,credit_card,6,229.72
order_027946,1,credit_card,6,23.84
order_027947,1,boleto,1,316.5
order_027948,1,credit_card,1,33.71
order_027949,1,voucher,1,70.11
order_027950,1,credit_card,1,376.74
order_027951,1,credit_card,1,52.93
order_027952,1,credit_card,2,33.21
order_027953,1,credit_card,3,83.72
order_027954,1,credit_card,1,190.5
order_027955,1,credit_card,10,399.68
order_027956,1,boleto,1,143.41
order_027957,1,credit_card,1,676.88
order_027958,1,credit_card,2,24.91
order_027959,1,credit_card,6,482.21
order_027960,1,credit_card,10,29.52
order_027961,1,credit_card,1,24.64
order_027962,1,boleto,1,79.67
order_027963,1,boleto,1,251.42
order_027964,1,boleto,1,37.77
order_027965,1,credit_card,2,52.84
order_027966,1,credit_card,2,87.93
order_027967,1,voucher,1,41.28
order_027967,2,credit_card,3,205.47
order_027968,1,credit_card,12,44.7
order_027969,1,boleto,1,42.44
order_027970,1,credit_card,2,100.28
order_027971,1,boleto,1,72.84
order_027972,1,boleto,1,38.56
order_027973,1,credit_card,1,32.97
order_027974,1,boleto,1,26.0
order_027975,1,credit_card,1,94.05
order_027976,1,credit_card,2,59.09
order_027977,1,credit_card,12,241.49
order_027978,1,credit_card,1,34.05
order_027979,1,credit_card,12,25.31
order_027980,1,boleto,1,16.73
order_027981,1,credit_card,6,96.11
order_027982,1,credit_card,3,46.63
order_027983,1,credit_card,1,291.93
order_027984,1,credit_card,10,167.12
order_027985,1,boleto,1,137.06
order_027986,1,credit_card,6,30.26
order_027987,1,debit_card,1,172.09
order_027988,1,credit_card,6,324.94
order_027989,1,credit_card,10,83.36
order_027990,1,credit_card,3,465.18
order_027991,1,credit_card,10,294.53
order_027992,1,credit_card,6,27.92
order_027993,1,credit_card,1,141.97
order_027994,1,credit_card,2,89.95
order_027995,1,credit_card,3,12.35
order_027996,1,voucher,1,568.31
order_027997,1,credit_card,6,110.55
order_027998,1,boleto,1,29.04
order_027999,1,credit_card,10,603.04
order_028000,1,credit_card,2,151.96
order_028001,1,credit_card,12,21.87
order_028002,1,boleto,1,35.29
order_028003,1,credit_card,2,82.11
order_028004,1,credit_card,2,107.47
order_028005,1,credit_card,3,81.53
order_028006,1,boleto,1,33.13
order_028007,1,credit_card,1,288.59
order_028008,1,credit_card,1,139.61
order_028009,1,boleto,1,306.29
order_028010,1,credit_card,3,29.51
order_028011,1,boleto,1,34.93
order_028012,1,credit_card,2,36.25
order_028013,1,credit_card,1,177.37
order_028014,1,credit_card,3,27.52
order_028015,1,boleto,1,28.79
order_028016,1,boleto,1,84.78
order_028017,1,credit_card,1,26.41
order_028018,1,credit_card,1,222.57
order_028019,1,voucher,1,1.74
order_028019,2,credit_card,3,12.99
order_028020,1,voucher,1,12.48
order_028020,2,credit_card,2,110.55
order_028021,1,credit_card,10,153.16
order_028022,1,credit_card,1,102.95
order_028023,1,boleto,1,133.84
order_028024,1,credit_card,6,96.73
order_028025,1,credit_card,1,121.74
order_028026,1,debit_card,1,110.64
order_028027,1,boleto,1,29.36
order_028028,1,credit_card,1,92.45
order_028029,1,credit_card,3,87.98
order_028030,1,boleto,1,20.95
order_028031,1,voucher,1,35.04
order_028031,2,credit_card,10,193.7
order_028032,1,credit_card,3,839.88
order_028033,1,boleto,1,23.46
order_028034,1,boleto,1,41.82
order_028035,1,credit_card,1,157.52
order_028036,1,credit_card,3,58.16
order_028037,1,credit_card,12,33.64
order_028038,1,voucher,1,17.83
order_028038,2,credit_card,1,81.47
order_028039,1,credit_card,6,219.75
order_028040,1,voucher,1,2.33
order_028040,2,boleto,1,20.96
order_028041,1,boleto,1,70.27
order_028042,1,credit_card,2,38.93
order_028043,1,credit_card,1,53.24
order_028044,1,credit_card,6,111.29
order_028045,1,credit_card,10,28.27
order_028046,1,credit_card,10,43.02
order_028047,1,credit_card,1,92.99
order_028048,1,boleto,1,37.71
order_028049,1,credit_card,1,46.45
order_028050,1,credit_card,2,63.85
order_028051,1,credit_card,3,136.82
order_028052,1,credit_card,1,41.92
order_028053,1,credit_card,3,268.91
order_028054,1,credit_card,1,82.07
order_028055,1,credit_card,6,20.61
order_028056,1,credit_card,12,189.63
order_028057,1,credit_card,6,196.24
order_028058,1,credit_card,2,378.29
order_028059,1,credit_card,1,218.42
order_028060,1,credit_card,1,79.36
order_028061,1,credit_card,6,175.55
order_028062,1,credit_card,1,31.6
order_028063,1,credit_card,1,133.86
order_028064,1,voucher,1,42.21
order_028064,2,boleto,1,113.22
order_028065,1,credit_card,1,42.18
order_028066,1,credit_card,1,606.1
order_028067,1,credit_card,1,98.68
order_028068,1,credit_card,6,44.07
order_028069,1,credit_card,1,204.99
order_028070,1,credit_card,1,36.45
order_028071,1,credit_card,2,109.66
order_028072,1,credit_card,2,40.96
order_028073,1,credit_card,1,37.36
order_028074,1,credit_card,2,41.35
order_028075,1,credit_card,6,625.6
order_028076,1,boleto,1,23.88
order_028077,1,credit_card,3,27.48
order_028078,1,voucher,1,3.8
order_028078,2,credit_card,1,10.87
order_028079,1,credit_card,6,65.85
order_028080,1,credit_card,1,24.29
order_028081,1,credit_card,3,41.25
order_028082,1,credit_card,10,77.71
order_028083,1,voucher,1,11.34
order_028083,2,boleto,1,30.26
order_028084,1,credit_card,10,79.97
order_028085,1,credit_card,2,31.47
order_028086,1,credit_card,1,202.19
order_028087,1,credit_card,1,112.2
order_028088,1,credit_card,3,222.66
order_028089,1,credit_card,6,106.77
order_028090,1,boleto,1,94.31
order_028091,1,credit_card,2,51.11
order_028092,1,credit_card,1,364.11
order_028093,1,boleto,1,33.8
order_028094,1,credit_card,3,97.51
order_028095,1,boleto,1,245.97
order_028096,1,credit_card,6,82.1
order_028097,1,credit_card,2,29.87
order_028098,1,credit_card,1,264.25
order_028099,1,credit_card,3,106.25
order_028100,1,credit_card,10,167.9
order_028101,1,credit_card,6,1291.6
order_028102,1,credit_card,2,32.66
order_028103,1,credit_card,12,69.56
order_028104,1,credit_card,2,33.42
order_028105,1,credit_card,3,55.25
order_028106,1,credit_card,2,49.4
order_028107,1,credit_card,6,22.53
order_028108,1,credit_card,10,45.86
order_028109,1,credit_card,1,287.42
order_028110,1,credit_card,1,176.09
order_028111,1,boleto,1,574.68
order_028112,1,credit_card,3,15.15
order_028113,1,credit_card,2,43.92
order_028114,1,voucher,1,77.38
order_028115,1,credit_card,6,90.72
order_028116,1,credit_card,1,74.75
order_028117,1,boleto,1,163.36
order_028118,1,credit_card,1,27.41
order_028119,1,boleto,1,36.21
order_028120,1,credit_card,12,50.65
order_028121,1,debit_card,1,141.29
order_028122,1,credit_card,6,253.84
order_028123,1,credit_card,10,290.02
order_028124,1,credit_card,10,185.69
order_028125,1,credit_card,2,167.79
order_028126,1,voucher,1,26.69
order_028126,2,credit_card,3,202.41
order_028127,1,credit_card,10,43.66
order_028128,1,credit_card,1,119.91
order_028129,1,boleto,1,18.38
order_028130,1,credit_card,12,23.7
order_028131,1,credit_card,10,33.46
order_028132,1,boleto,1,33.72
order_028133,1,credit_card,3,97.35
order_028134,1,voucher,1,11.52
order_028134,2,credit_card,2,59.87
order_028135,1,credit_card,2,80.57
order_028136,1,credit_card,1,59.07
order_028137,1,voucher,1,110.33
order_028137,2,credit_card,6,279.11
order_028138,1,credit_card,6,182.43
order_028139,1,credit_card,3,18.14
order_028140,1,credit_card,1,191.21
order_028141,1,credit_card,1,355.96
order_028142,1,voucher,1,123.18
order_028143,1,credit_card,2,72.71
order_028144,1,boleto,1,99.56
order_028145,1,credit_card,3,60.81
order_028146,1,credit_card,3,103.39
order_028147,1,voucher,1,10.09
order_028147,2,credit_card,2,49.01
order_028148,1,credit_card,6,65.87
order_028149,1,credit_card,2,63.25
order_028150,1,credit_card,12,107.15
order_028151,1,voucher,1,30.03
order_028152,1,credit_card,6,51.58
order_028153,1,credit_card,1,113.7
order_028154,1,boleto,1,59.24
order_028155,1,credit_card,1,55.13
order_028156,1,credit_card,1,165.73
order_028157,1,credit_card,2,211.55
order_028158,1,credit_card,1,23.65
order_028159,1,credit_card,6,55.32
order_028160,1,debit_card,1,66.49
order_028161,1,credit_card,12,25.74
order_028162,1,credit_card,2,20.56
order_028163,1,boleto,1,214.88
order_028164,1,credit_card,1,92.17
order_028165,1,credit_card,1,429.59
order_028166,1,credit_card,1,135.37
order_028167,1,credit_card,12,465.43
order_028168,1,boleto,1,72.93
order_028169,1,voucher,1,14.08
order_028169,2,credit_card,3,44.6
order_028170,1,credit_card,1,97.15
order_028171,1,credit_card,1,204.12
order_028172,1,credit_card,2,129.74
order_028173,1,credit_card,2,39.61
order_028174,1,credit_card,2,240.31
order_028175,1,voucher,1,27.45
order_028176,1,credit_card,12,48.81
order_028177,1,credit_card,12,24.05
order_028178,1,credit_card,10,73.54
order_028179,1,credit_card,1,91.57
order_028180,1,boleto,1,18.66
order_028181,1,boleto,1,56.18
order_028182,1,credit_card,10,15.95
order_028183,1,credit_card,10,2142.89
order_028184,1,credit_card,3,54.44
order_028185,1,voucher,1,190.39
order_028186,1,boleto,1,27.61
order_028187,1,boleto,1,101.27
order_028188,1,boleto,1,136.04
order_028189,1,voucher,1,48.05
order_028190,1,boleto,1,30.31
order_028191,1,voucher,1,138.45
order_028191,2,voucher,1,744.15
order_028192,1,credit_card,2,200.97
order_028193,1,credit_card,1,290.46
order_028194,1,voucher,1,91.07
order_028195,1,debit_card,1,40.46
order_028196,1,credit_card,1,55.62
order_028197,1,credit_card,1,113.84
order_028198,1,voucher,1,93.2
order_028199,1,credit_card,12,18.5
order_028200,1,credit_card,10,202.09
order_028201,1,credit_card,12,229.37
order_028202,1,credit_card,1,206.15
order_028203,1,credit_card,3,101.72
order_028204,1,credit_card,6,96.44
order_028205,1,voucher,1,1.67
order_028205,2,credit_card,6,11.68
order_028206,1,boleto,1,67.24
order_028207,1,credit_card,6,19.32
order_028208,1,boleto,1,44.56
order_028209,1,boleto,1,115.53
order_028210,1,credit_card,1,50.96
order_028211,1,credit_card,1,68.67
order_028212,1,credit_card,1,45.25
order_028213,1,credit_card,2,231.29
order_028214,1,voucher,1,6.82
order_028214,2,credit_card,2,22.65
order_028215,1,credit_card,2,68.2
order_028216,1,credit_card,10,50.04
order_028217,1,credit_card,3,47.26
order_028218,1,credit_card,10,95.5
order_028219,1,boleto,1,51.12
order_028220,1,credit_card,12,54.4
order_028221,1,voucher,1,82.73
order_028222,1,voucher,1,56.53
order_028223,1,credit_card,1,31.46
order_028224,1,credit_card,1,118.79
order_028225,1,credit_card,3,124.43
order_028226,1,credit_card,3,168.23
order_028227,1,credit_card,1,108.19
order_028228,1,credit_card,12,67.5
order_028229,1,credit_card,6,853.38
order_028230,1,credit_card,3,195.05
