order_id,order_item_id,product_id,seller_id,price,freight_value,item_cost,item_margin
order_018889,1,prod_01612,seller_00177,43.5,19.07,26.89,16.61
order_026176,3,prod_00359,seller_00457,28.58,11.6,49.68,-21.1
order_014344,1,prod_01001,seller_00198,79.81,22.71,40.18,39.63
order_021128,1,prod_00118,seller_00308,18.13,10.33,11.35,6.78
order_012067,1,prod_01697,seller_00327,14.75,13.71,8.19,6.56
order_024967,1,prod_00987,seller_00297,44.04,8.73,23.65,20.39
order_003636,1,prod_01625,seller_00282,88.54,15.0,28.16,60.38
order_006532,2,prod_01757,seller_00203,68.41,17.12,9.7,58.71
order_029324,1,prod_01896,seller_00011,215.91,40.27,45.94,169.97
order_006169,1,prod_00145,seller_00061,255.84,53.77,100.83,155.01
order_024482,2,prod_00194,seller_00211,55.77,14.32,56.55,-0.78
order_009612,1,prod_00885,seller_00359,14.19,12.85,5.92,8.27
order_020262,1,prod_00814,seller_00392,292.99,57.24,230.02,62.97
order_008200,1,prod_01925,seller_00041,152.18,20.84,66.72,85.46
order_002309,1,prod_01821,seller_00237,23.75,11.17,10.88,12.87
order_000379,2,prod_01927,seller_00096,216.94,30.2,39.3,177.64
order_010842,1,prod_01366,seller_00203,49.77,9.21,38.81,10.96
order_004014,1,prod_01815,seller_00394,108.19,23.36,61.75,46.44
order_027517,1,prod_01642,seller_00050,43.53,10.38,28.99,14.54
order_012346,1,prod_00348,seller_00409,8.25,10.37,7.31,0.94
order_027723,1,prod_00149,seller_00385,13.34,6.5,18.55,-5.21
order_021793,2,prod_00825,seller_00076,147.72,29.41,21.3,126.42
order_014228,1,prod_01623,seller_00363,287.34,49.05,39.61,247.73
order_012408,1,prod_00688,seller_00484,47.35,16.73,15.75,31.6
order_006224,1,prod_01667,seller_00430,74.37,25.03,42.85,31.52
order_006168,1,prod_00916,seller_00352,69.37,18.15,21.31,48.06
order_002416,1,prod_00892,seller_00346,41.79,16.51,20.35,21.44
order_025837,2,prod_00826,seller_00347,69.38,14.84,19.11,50.27
order_004096,2,prod_01413,seller_00173,41.86,15.16,22.54,19.32
order_027892,2,prod_01174,seller_00109,56.72,12.98,34.34,22.38
order_015303,1,prod_01477,seller_00411,26.05,9.0,20.52,5.53
order_024377,1,prod_00733,seller_00290,12.09,9.4,9.81,2.28
order_014209,1,prod_00613,seller_00421,90.44,20.53,28.58,61.86
order_013251,1,prod_01280,seller_00167,40.08,16.25,28.41,11.67
order_016346,1,prod_01330,seller_00470,242.83,30.07,94.18,148.65
order_030106,2,prod_01625,seller_00123,101.06,10.01,28.16,72.9
order_018743,1,prod_00320,seller_00062,44.77,18.59,19.86,24.91
order_012223,1,prod_00814,seller_00060,642.59,55.71,230.02,412.57
order_013825,1,prod_00795,seller_00463,30.95,12.94,23.41,7.54
order_018777,1,prod_01557,seller_00315,34.34,11.01,21.08,13.26
order_001423,1,prod_00851,seller_00451,387.31,62.47,70.3,317.01
order_008122,1,prod_01560,seller_00426,127.67,17.18,37.62,90.05
order_014201,1,prod_00973,seller_00393,52.86,11.77,12.54,40.32
order_009126,2,prod_01184,seller_00070,51.81,12.37,41.63,10.18
order_005225,1,prod_01049,seller_00271,24.23,6.5,6.44,17.79
order_003991,1,prod_01427,seller_00317,47.25,23.94,21.21,26.04
order_022835,1,prod_01150,seller_00122,45.26,14.21,65.46,-20.2
order_020306,1,prod_01237,seller_00192,48.67,13.33,22.86,25.81
order_011618,1,prod_00171,seller_00400,36.84,6.5,18.96,17.88
order_027810,1,prod_01200,seller_00221,60.89,11.93,35.89,25.0
order_023949,1,prod_00718,seller_00337,59.95,11.63,64.83,-4.88
order_022941,1,prod_00489,seller_00053,330.54,39.02,103.27,227.27
order_019941,1,prod_00386,seller_00461,58.51,18.86,108.0,-49.49
order_015646,2,prod_01394,seller_00478,116.48,14.15,58.96,57.52
order_008333,1,prod_00206,seller_00459,36.47,12.83,59.37,-22.9
order_002220,1,prod_01112,seller_00029,98.59,22.72,41.5,57.09
order_009415,3,prod_01680,seller_00494,12.37,10.54,5.47,6.9
order_016617,1,prod_00852,seller_00164,39.88,14.55,19.5,20.38
order_012445,1,prod_01159,seller_00428,88.1,13.37,12.83,75.27
order_007377,1,prod_01376,seller_00307,20.85,7.95,14.94,5.91
order_025250,1,prod_01037,seller_00472,6.4,10.27,6.77,-0.37
order_002390,1,prod_01244,seller_00307,124.22,19.23,104.65,19.57
order_011681,1,prod_00994,seller_00153,140.81,17.45,27.33,113.48
order_022860,1,prod_01750,seller_00079,15.89,11.5,15.71,0.18
order_004618,1,prod_01005,seller_00386,45.66,10.99,49.31,-3.65
order_016796,1,prod_00886,seller_00363,96.56,27.04,33.73,62.83
order_010145,2,prod_01631,seller_00026,171.79,21.21,111.78,60.01
order_025610,2,prod_01439,seller_00375,23.67,12.81,24.8,-1.13
order_009250,1,prod_01243,seller_00029,20.58,15.92,14.44,6.14
order_018494,1,prod_01947,seller_00119,15.85,10.77,27.5,-11.65
order_008351,2,prod_01743,seller_00097,42.33,15.34,21.61,20.72
order_029314,1,prod_00270,seller_00420,169.28,16.41,24.68,144.6
order_020755,1,prod_01862,seller_00168,52.26,6.5,27.29,24.97
order_019237,1,prod_01438,seller_00046,113.81,23.05,57.77,56.04
order_019586,2,prod_00855,seller_00178,106.02,22.61,55.92,50.1
order_022418,2,prod_00134,seller_00188,145.99,21.3,132.99,13.0
order_005513,1,prod_01500,seller_00128,115.98,30.7,47.73,68.25
order_015261,1,prod_00510,seller_00230,59.14,16.16,32.94,26.2
order_019238,1,prod_01734,seller_00228,15.86,8.22,26.02,-10.16
order_024964,1,prod_01993,seller_00070,68.59,6.7,18.06,50.53
order_015204,1,prod_01710,seller_00207,52.82,12.54,16.83,35.99
order_015418,3,prod_01532,seller_00249,85.64,15.97,46.91,38.73
order_017997,1,prod_00267,seller_00297,150.76,21.39,45.61,105.15
order_008492,1,prod_00553,seller_00191,10.79,10.4,17.61,-6.82
order_015048,1,prod_00167,seller_00494,64.39,19.23,22.91,41.48
order_017652,1,prod_00154,seller_00378,13.77,15.1,7.91,5.86
order_026635,1,prod_01771,seller_00490,52.53,13.29,76.08,-23.55
order_016904,1,prod_00632,seller_00472,106.01,25.24,126.75,-20.74
order_001687,1,prod_00646,seller_00185,77.75,12.33,60.45,17.3
order_008094,1,prod_01712,seller_00360,94.69,19.1,59.64,35.05
order_014884,1,prod_00904,seller_00389,24.87,6.5,21.79,3.08
order_006440,1,prod_01769,seller_00156,54.22,8.54,48.92,5.3
order_005697,1,prod_00167,seller_00331,55.53,17.43,22.91,32.62
order_010559,1,prod_01422,seller_00354,9.41,6.5,8.65,0.76
order_005278,1,prod_00187,seller_00344,27.41,13.17,35.54,-8.13
order_029575,1,prod_00746,seller_00418,15.33,13.0,10.52,4.81
order_004966,1,prod_00607,seller_00422,49.93,10.15,60.33,-10.4
order_009586,1,prod_00666,seller_00389,11.6,8.01,6.87,4.73
order_011855,1,prod_01551,seller_00261,16.46,6.5,26.36,-9.9
order_003622,1,prod_01390,seller_00095,364.94,55.31,130.98,233.96
order_018937,1,prod_00659,seller_00137,19.36,9.84,12.04,7.32
order_018339,2,prod_01296,seller_00399,40.6,9.92,8.84,31.76
order_024930,1,prod_01865,seller_00227,75.36,16.35,14.68,60.68
order_023650,1,prod_01796,seller_00489,143.05,23.83,114.92,28.13
order_001030,1,prod_01080,seller_00253,105.49,16.8,39.81,65.68
order_009429,1,prod_00025,seller_00409,195.45,32.67,85.4,110.05
order_015421,1,prod_00605,seller_00149,42.36,13.1,62.75,-20.39
order_020763,1,prod_01189,seller_00048,108.4,19.21,41.26,67.14
order_007603,1,prod_01792,seller_00423,138.67,22.05,18.1,120.57
order_003870,1,prod_01682,seller_00054,25.49,8.22,20.76,4.73
order_000721,1,prod_00850,seller_00442,15.06,10.96,11.69,3.37
order_022400,1,prod_01274,seller_00209,35.25,6.5,6.4,28.85
order_026450,1,prod_00314,seller_00395,14.22,10.51,10.2,4.02
order_009224,1,prod_00263,seller_00310,45.04,10.71,14.36,30.68
order_004930,1,prod_01524,seller_00128,160.63,25.65,44.19,116.44
order_022674,1,prod_01119,seller_00126,63.92,16.22,27.19,36.73
order_024699,1,prod_00734,seller_00398,261.96,38.09,54.55,207.41
order_000814,2,prod_01902,seller_00074,37.03,15.62,15.1,21.93
order_007016,1,prod_01070,seller_00348,85.43,22.33,11.64,73.79
order_021458,1,prod_00341,seller_00272,173.78,31.67,48.64,125.14
order_015417,2,prod_01279,seller_00407,30.42,10.85,6.44,23.98
order_007222,1,prod_01469,seller_00102,40.35,13.33,18.68,21.67
order_023451,1,prod_00230,seller_00368,22.52,9.4,36.15,-13.63
order_018559,1,prod_01355,seller_00128,40.47,14.69,24.19,16.28
order_018888,1,prod_00342,seller_00020,135.88,31.86,42.19,93.69
order_013359,2,prod_00859,seller_00184,48.71,9.55,13.7,35.01
order_018972,1,prod_01849,seller_00238,63.99,13.74,39.41,24.58
order_026058,2,prod_00881,seller_00234,132.52,16.54,38.11,94.41
order_025876,1,prod_01861,seller_00170,42.19,16.06,30.76,11.43
order_008316,3,prod_01606,seller_00128,8.89,6.5,11.0,-2.11
order_016255,2,prod_00423,seller_00006,32.38,11.4,19.08,13.3
order_001936,1,prod_00023,seller_00175,9.41,11.41,14.01,-4.6
order_028618,1,prod_00217,seller_00047,23.3,9.94,15.8,7.5
order_009033,1,prod_00156,seller_00367,38.18,12.61,9.01,29.17
order_001999,1,prod_01968,seller_00049,27.16,6.5,6.12,21.04
order_015996,1,prod_01901,seller_00498,48.57,12.98,25.03,23.54
order_001765,1,prod_01548,seller_00387,38.13,12.97,17.58,20.55
order_002652,1,prod_01219,seller_00242,4.9,7.61,6.73,-1.83
order_014686,2,prod_01028,seller_00206,70.68,12.0,40.77,29.91
order_018674,1,prod_01705,seller_00495,39.27,8.82,44.69,-5.42
order_022764,1,prod_01946,seller_00170,28.21,8.66,11.05,17.16
order_023495,1,prod_01405,seller_00177,56.81,12.58,54.02,2.79
order_028149,1,prod_01294,seller_00023,44.53,18.72,18.64,25.89
order_012864,1,prod_01842,seller_00373,100.37,18.23,34.65,65.72
order_022198,1,prod_01154,seller_00033,82.08,14.18,28.04,54.04
order_001539,2,prod_00042,seller_00264,126.03,24.16,63.94,62.09
order_013950,4,prod_00747,seller_00471,82.68,15.43,35.66,47.02
order_005147,1,prod_01718,seller_00309,21.14,10.25,5.89,15.25
order_014700,1,prod_00030,seller_00282,13.21,7.74,7.49,5.72
order_024187,1,prod_00220,seller_00410,67.97,16.16,17.47,50.5
order_018875,1,prod_01755,seller_00148,81.06,15.47,59.84,21.22
order_004372,2,prod_01041,seller_00264,39.87,16.76,12.84,27.03
order_021698,3,prod_01430,seller_00228,48.04,9.18,18.91,29.13
order_008033,1,prod_00270,seller_00337,34.88,13.57,24.68,10.2
order_029666,1,prod_01579,seller_00380,20.5,12.52,9.11,11.39
order_013184,1,prod_00658,seller_00087,143.68,24.86,63.4,80.28
order_001716,4,prod_00906,seller_00485,36.36,12.73,15.08,21.28
order_006748,2,prod_01985,seller_00278,687.87,50.75,108.91,578.96
order_026939,1,prod_01888,seller_00040,51.36,15.69,23.8,27.56
order_015222,1,prod_00876,seller_00399,41.59,14.28,15.28,26.31
order_014514,1,prod_00420,seller_00454,29.15,12.29,10.28,18.87
order_002166,1,prod_00887,seller_00229,70.65,14.38,35.55,35.1
order_007030,3,prod_01804,seller_00354,52.02,9.68,24.98,27.04
order_029076,1,prod_01946,seller_00192,50.06,15.53,11.05,39.01
order_020675,1,prod_00045,seller_00157,9.76,8.21,11.12,-1.36
order_003771,1,prod_00291,seller_00413,28.8,11.97,15.93,12.87
order_002828,1,prod_01405,seller_00377,90.8,18.23,54.02,36.78
order_015435,1,prod_01022,seller_00293,572.23,48.95,371.67,200.56
order_010412,1,prod_01514,seller_00227,54.57,13.5,6.54,48.03
order_002949,1,prod_01311,seller_00069,173.95,16.92,33.39,140.56
order_023939,1,prod_01478,seller_00391,237.92,33.09,70.83,167.09
order_028419,1,prod_00719,seller_00044,38.82,18.82,22.31,16.51
order_018146,4,prod_00290,seller_00056,80.81,17.07,19.6,61.21
order_011094,1,prod_00038,seller_00293,57.73,13.29,59.55,-1.82
order_020722,2,prod_00804,seller_00397,66.27,15.24,28.02,38.25
order_020471,1,prod_01552,seller_00199,455.48,52.34,111.38,344.1
order_018411,4,prod_00595,seller_00276,82.68,23.6,33.81,48.87
order_016520,3,prod_00926,seller_00206,41.47,18.48,25.87,15.6
order_026789,1,prod_00867,seller_00306,29.17,12.1,18.65,10.52
order_012530,1,prod_01257,seller_00125,44.88,9.54,33.71,11.17
order_022893,1,prod_01039,seller_00163,60.38,16.96,30.07,30.31
order_016938,2,prod_00877,seller_00272,40.42,8.67,27.7,12.72
order_012818,2,prod_00630,seller_00034,95.53,17.83,36.5,59.03
order_012579,3,prod_00730,seller_00241,37.56,10.84,22.26,15.3
order_012637,1,prod_01254,seller_00070,11.55,6.5,6.31,5.24
order_024601,1,prod_01413,seller_00154,60.8,19.49,22.54,38.26
order_026543,2,prod_00028,seller_00465,14.26,10.28,10.98,3.28
order_007255,2,prod_00978,seller_00474,27.55,6.5,11.77,15.78
order_023874,1,prod_01736,seller_00050,115.14,24.66,22.21,92.93
order_005126,2,prod_01725,seller_00057,14.91,8.36,21.73,-6.82
order_005581,1,prod_00232,seller_00066,49.88,12.44,35.72,14.16
order_020465,3,prod_00133,seller_00376,20.32,11.31,15.22,5.1
order_017448,2,prod_00856,seller_00044,13.07,11.17,9.76,3.31
order_018957,3,prod_01299,seller_00292,6.54,10.16,7.05,-0.51
order_018053,2,prod_00811,seller_00108,127.04,33.54,75.09,51.95
order_013400,1,prod_01074,seller_00048,13.84,9.85,8.02,5.82
order_005402,1,prod_00447,seller_00301,125.71,27.83,25.0,100.71
order_018595,1,prod_00389,seller_00276,235.9,31.03,63.92,171.98
order_021620,1,prod_01249,seller_00345,524.34,30.7,88.21,436.13
order_013009,1,prod_00845,seller_00300,38.36,9.81,39.99,-1.63
order_008077,1,prod_01885,seller_00252,30.36,9.8,22.44,7.92
order_000524,1,prod_01461,seller_00235,423.37,36.44,87.57,335.8
order_005071,1,prod_01518,seller_00352,54.21,7.75,38.27,15.94
order_005832,1,prod_01546,seller_00177,188.86,22.6,92.52,96.34
order_011297,1,prod_01847,seller_00103,133.42,24.96,41.74,91.68
order_010088,1,prod_01406,seller_00417,218.39,43.24,47.85,170.54
order_019444,1,prod_00533,seller_00168,234.4,36.98,103.99,130.41
order_012331,1,prod_01332,seller_00052,59.96,12.59,24.57,35.39
order_028405,1,prod_01348,seller_00092,14.65,6.5,14.25,0.4
order_008235,1,prod_00062,seller_00283,34.73,11.42,15.8,18.93
order_024237,2,prod_00374,seller_00159,185.54,40.18,68.95,116.59
order_025754,2,prod_00703,seller_00451,53.06,16.73,44.14,8.92
order_027074,1,prod_01461,seller_00339,216.72,43.56,87.57,129.15
order_011332,1,prod_00151,seller_00377,76.16,21.1,28.66,47.5
order_010590,1,prod_01116,seller_00342,21.75,8.14,10.58,11.17
order_017219,4,prod_01100,seller_00183,39.06,15.88,17.05,22.01
order_010341,1,prod_00908,seller_00261,41.29,12.32,10.6,30.69
order_024553,2,prod_00387,seller_00115,25.58,9.14,19.6,5.98
order_021126,1,prod_01506,seller_00050,23.85,8.39,7.58,16.27
order_029057,1,prod_01775,seller_00096,26.25,14.7,14.19,12.06
order_000581,1,prod_01986,seller_00306,17.49,11.42,9.65,7.84
order_026639,3,prod_00777,seller_00435,13.01,6.5,6.94,6.07
order_022786,1,prod_01782,seller_00004,119.56,18.66,37.11,82.45
order_029483,2,prod_00477,seller_00324,322.14,34.26,78.99,243.15
order_022617,1,prod_00380,seller_00335,38.07,6.5,16.58,21.49
order_006492,2,prod_00932,seller_00109,62.94,19.23,22.8,40.14
order_016952,2,prod_00340,seller_00449,43.98,12.81,29.97,14.01
order_010767,1,prod_00225,seller_00409,68.1,18.09,19.69,48.41
order_003219,1,prod_01538,seller_00254,90.54,14.5,57.31,33.23
order_025102,1,prod_00140,seller_00091,9.12,9.43,15.81,-6.69
order_029281,2,prod_01318,seller_00379,97.75,20.32,33.94,63.81
order_017954,2,prod_00895,seller_00354,41.32,15.12,29.91,11.41
order_028811,1,prod_00033,seller_00339,115.28,23.69,38.87,76.41
order_023346,1,prod_00372,seller_00042,66.06,10.53,24.77,41.29
order_024676,1,prod_01634,seller_00275,139.84,13.43,19.22,120.62
order_022988,1,prod_00713,seller_00099,42.71,16.77,29.13,13.58
order_017717,1,prod_00761,seller_00140,7.61,9.79,9.25,-1.64
order_024079,2,prod_01774,seller_00413,161.8,27.91,39.75,122.05
order_001469,1,prod_01279,seller_00184,6.73,8.28,6.44,0.29
order_014323,1,prod_00300,seller_00496,54.72,13.62,29.26,25.46
order_023216,1,prod_00905,seller_00093,36.84,10.5,6.86,29.98
order_007678,2,prod_01285,seller_00001,57.99,11.42,38.66,19.33
order_009007,1,prod_01705,seller_00296,48.37,8.39,44.69,3.68
order_002454,1,prod_01426,seller_00387,27.41,12.05,32.13,-4.72
order_017445,1,prod_00883,seller_00338,38.51,11.04,16.53,21.98
order_028255,1,prod_00974,seller_00305,81.69,6.5,32.5,49.19
order_026322,1,prod_00907,seller_00059,102.99,18.17,15.5,87.49
order_007538,1,prod_00050,seller_00164,37.44,19.69,31.03,6.41
order_012913,1,prod_00555,seller_00019,109.82,22.28,36.39,73.43
order_014136,1,prod_00007,seller_00211,14.84,6.5,9.57,5.27
order_023436,1,prod_00659,seller_00213,18.63,10.46,12.04,6.59
order_009221,1,prod_00531,seller_00004,53.01,12.51,53.13,-0.12
order_005967,1,prod_00741,seller_00194,6.84,10.37,6.79,0.05
order_021034,1,prod_01858,seller_00129,38.59,12.32,14.5,24.09
order_029956,1,prod_01852,seller_00011,180.69,34.13,26.05,154.64
order_029885,1,prod_00576,seller_00319,26.52,6.5,14.0,12.52
order_021711,2,prod_01573,seller_00366,25.88,14.41,36.92,-11.04
order_002703,1,prod_01072,seller_00355,39.53,11.59,13.48,26.05
order_009881,1,prod_00557,seller_00356,120.28,24.47,64.65,55.63
order_021273,1,prod_01889,seller_00031,68.93,15.07,24.99,43.94
order_019728,1,prod_01435,seller_00013,19.1,11.41,27.16,-8.06
order_007100,1,prod_00066,seller_00360,67.9,6.88,37.52,30.38
order_020894,1,prod_00850,seller_00409,26.11,13.09,11.69,14.42
order_026309,1,prod_00918,seller_00127,51.06,16.17,15.5,35.56
order_000392,1,prod_00939,seller_00498,51.38,10.24,23.98,27.4
order_006017,1,prod_00182,seller_00048,37.53,6.5,15.31,22.22
order_010824,2,prod_01025,seller_00467,93.04,9.84,52.69,40.35
order_006615,3,prod_00118,seller_00210,37.6,18.3,11.35,26.25
order_009751,1,prod_00225,seller_00432,33.02,16.97,19.69,13.33
order_020368,1,prod_00213,seller_00131,88.88,12.85,25.02,63.86
order_019422,1,prod_00023,seller_00115,14.11,6.53,14.01,0.1
order_005336,1,prod_01314,seller_00154,38.48,9.64,18.03,20.45
order_010892,1,prod_00693,seller_00321,23.89,10.74,14.54,9.35
order_004686,1,prod_01667,seller_00316,68.85,11.64,42.85,26.0
order_020256,2,prod_00583,seller_00200,203.08,31.46,64.1,138.98
order_029078,1,prod_00152,seller_00162,58.08,15.81,22.62,35.46
order_008993,1,prod_01656,seller_00398,120.02,9.32,32.97,87.05
order_016691,1,prod_00514,seller_00440,72.64,9.97,92.15,-19.51
order_014682,2,prod_01779,seller_00015,50.56,18.35,52.59,-2.03
order_022491,2,prod_00073,seller_00230,137.28,26.99,66.21,71.07
order_002140,1,prod_01438,seller_00371,74.02,8.02,57.77,16.25
order_021202,2,prod_00684,seller_00453,8.11,11.89,7.27,0.84
order_011747,2,prod_00105,seller_00235,57.38,14.96,73.48,-16.1
order_009522,1,prod_01841,seller_00024,31.95,6.95,36.75,-4.8
order_021928,1,prod_00233,seller_00482,6.75,9.34,10.12,-3.37
order_025127,1,prod_01393,seller_00176,69.98,18.8,77.77,-7.79
order_006650,3,prod_00391,seller_00113,65.84,15.11,91.14,-25.3
order_017092,1,prod_00542,seller_00290,21.56,9.96,10.73,10.83
order_015449,3,prod_01460,seller_00385,147.86,34.13,53.23,94.63
order_000436,2,prod_00207,seller_00116,36.3,8.01,11.67,24.63
order_012694,1,prod_01228,seller_00168,11.93,6.5,9.52,2.41
order_026421,1,prod_00054,seller_00201,84.17,16.58,40.98,43.19
order_013814,1,prod_00728,seller_00047,47.0,17.43,50.68,-3.68
order_018114,1,prod_01676,seller_00412,55.16,9.47,19.8,35.36
order_025564,1,prod_01899,seller_00297,15.72,10.52,19.95,-4.23
order_004741,1,prod_00448,seller_00462,44.55,17.47,19.24,25.31
order_024309,3,prod_00986,seller_00106,65.38,18.66,33.41,31.97
order_020866,1,prod_00592,seller_00136,83.84,13.67,39.38,44.46
order_012735,1,prod_01545,seller_00436,59.39,11.29,20.5,38.89
order_029455,1,prod_00569,seller_00284,29.18,6.5,13.54,15.64
order_010673,2,prod_01457,seller_00276,90.54,14.88,37.04,53.5
order_007899,1,prod_01960,seller_00079,21.64,13.41,19.78,1.86
order_003015,1,prod_00845,seller_00269,135.86,12.69,39.99,95.87
order_017085,2,prod_01635,seller_00034,558.8,75.05,95.53,463.27
order_006258,3,prod_00218,seller_00205,61.54,15.08,77.95,-16.41
order_026375,1,prod_00721,seller_00172,52.98,13.95,26.16,26.82
order_011934,2,prod_01918,seller_00160,89.76,23.58,28.95,60.81
order_020526,1,prod_01271,seller_00007,104.59,18.99,69.79,34.8
order_013896,1,prod_00109,seller_00091,9.8,11.55,15.5,-5.7
order_015827,3,prod_00767,seller_00439,29.76,6.5,23.07,6.69
order_008655,1,prod_01509,seller_00167,84.59,12.9,26.32,58.27
order_003429,1,prod_01069,seller_00265,76.22,18.93,31.38,44.84
order_021090,1,prod_01856,seller_00442,7.06,6.5,12.11,-5.05
